RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
81.65,6.00,945.00,944.84,4.00,315.00,315.14,990.00,400.13,520.00,400.13,520.0,100.02,0.0,0.00,0.00,0.00,28.67,33.16,76.34,405.27,406.10,407.82,409.39,411.94,415.18,420.16,426.96,432.64,434.46,431.91,429.99,426.25,422.33,,2025-02-26 04:15:52,72,Exp003_R150_#2674_9807,19.21,15957,71.0,21.87,211126,20.411,37.75,348814,15.124,Stream 2 - R150
385.68,6.00,945.00,945.05,4.00,315.00,315.2,990.00,403.44,520.00,403.44,520.0,100.0,0.0,0.00,0.00,0.00,28.68,32.68,76.34,407.45,408.30,410.00,411.48,414.21,417.39,422.45,429.28,435.00,436.79,434.28,432.33,428.57,424.49,,2025-02-26 04:20:56,72,Exp003_R150_#2674_9809,19.21,15958,71.0,21.87,211120,20.41,37.75,350774,15.209,Stream 2 - R150
689.66,6.00,945.00,944.96,4.00,315.00,315.45,990.00,408.61,520.00,408.61,520.0,100.01,0.0,0.00,0.00,0.00,28.70,32.96,76.33,411.40,412.18,414.01,415.62,418.29,421.51,426.61,433.63,439.52,441.22,438.52,436.49,432.78,428.72,,2025-02-26 04:26:00,72,Exp003_R150_#2674_9811,19.21,15977,71.0,21.87,211854,20.481,37.74,356968,15.478,Stream 2 - R150
995.48,6.00,945.00,945.04,4.00,315.00,315.18,990.00,413.68,520.00,413.68,520.0,100.01,0.0,0.00,0.00,0.00,28.68,33.32,76.33,416.21,417.06,418.77,420.33,423.08,426.40,431.58,438.67,444.56,446.17,443.31,441.18,437.52,433.42,,2025-02-26 04:31:06,72,Exp003_R150_#2674_9812,19.21,15978,71.0,21.87,211897,20.485,37.74,360305,15.622,Stream 2 - R150
1297.73,6.00,945.00,945.0,4.00,315.00,315.26,990.00,418.75,520.00,418.75,520.0,100.01,0.0,0.00,0.00,0.00,28.68,33.07,76.33,421.25,422.10,423.87,425.41,428.14,431.47,436.75,443.99,449.86,451.38,448.44,446.19,442.38,438.30,,2025-02-26 04:36:08,72,Exp003_R150_#2674_9814,19.21,16021,71.0,21.87,211730,20.469,37.73,364844,15.819,Stream 2 - R150
1601.65,6.00,945.00,945.08,4.00,315.00,315.16,990.00,423.82,520.00,423.82,520.0,100.0,0.0,0.00,0.00,0.00,28.67,32.49,76.33,426.39,427.20,428.99,430.51,433.33,436.75,442.00,449.19,455.09,456.57,453.45,451.16,447.27,443.25,,2025-02-26 04:41:12,72,Exp003_R150_#2674_9816,19.21,15981,71.0,21.87,211437,20.441,37.73,367661,15.941,Stream 2 - R150
1905.65,6.00,945.00,944.92,4.00,315.00,315.11,990.00,428.88,520.00,428.88,520.0,100.01,0.0,0.00,0.00,0.00,28.67,32.97,76.33,431.60,432.37,434.17,435.76,438.54,441.88,447.21,454.43,460.34,461.63,458.35,456.03,452.17,448.10,,2025-02-26 04:46:16,72,Exp003_R150_#2674_9817,19.21,16063,72.0,21.88,211381,20.436,37.74,360257,15.62,Stream 2 - R150
2211.48,6.00,945.00,945.19,4.00,315.00,315.21,990.00,433.95,520.00,433.95,520.0,100.02,0.0,0.00,0.00,0.00,28.68,33.09,76.34,436.75,437.54,439.23,440.78,443.71,447.05,452.43,459.69,465.40,466.65,463.17,460.70,456.90,452.86,,2025-02-26 04:51:22,72,Exp003_R150_#2674_9819,19.21,16116,72.0,21.88,211508,20.448,37.74,360917,15.649,Stream 2 - R150
2513.63,6.00,945.00,944.96,4.00,315.00,315.07,990.00,439.02,520.00,439.02,520.0,99.99,0.0,0.00,0.00,0.00,28.67,32.45,76.34,441.88,442.60,444.43,446.02,448.80,452.15,457.57,464.78,470.44,471.50,467.96,465.45,461.73,457.78,,2025-02-26 04:56:24,72,Exp003_R150_#2674_9821,19.22,15616,71.0,21.88,211109,20.409,37.7,365394,15.843,Stream 2 - R150
2817.63,6.00,945.00,945.05,4.00,315.00,315.2,990.00,444.09,520.00,444.09,520.0,100.01,0.0,0.00,0.00,0.00,28.68,33.03,76.34,447.03,447.84,449.49,451.05,453.90,457.24,462.66,469.86,475.55,476.37,472.55,469.99,466.29,462.40,,2025-02-26 05:01:28,72,Exp003_R150_#2674_9822,19.22,15665,71.0,21.88,212329,20.527,37.7,362384,15.713,Stream 2 - R150
