RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
217.66,6.00,945.00,921.39,4.00,315.00,312.67,990.00,29.71,400.00,29.71,400.0,100.15,0.0,0.00,0.00,0.00,28.36,52.81,79.34,32.12,32.18,31.50,31.77,31.14,31.45,31.20,31.29,31.50,31.46,30.69,31.21,30.29,30.91,,2025-03-20 17:12:53,113,,,,,,,,,,,
523.16,6.00,945.00,944.41,4.00,315.00,314.99,990.00,34.85,400.00,34.85,400.0,100.15,0.0,0.00,1.14,0.00,28.66,86.55,79.35,34.12,34.42,33.58,33.92,33.27,33.64,33.36,33.57,33.79,33.85,33.14,33.64,32.82,33.32,,2025-03-20 17:17:58,113,Exp003_R150_#2674_14355,19.31,9027.0,54.0,22.81,442688.0,42.797,0.0,0.0,0.0,Stream 2 - R150
825.53,6.00,945.00,944.98,4.00,315.00,314.98,990.00,39.94,400.00,39.94,400.0,100.17,0.0,0.00,0.00,0.00,28.66,48.46,79.37,37.02,37.01,36.60,36.80,36.37,36.82,36.69,36.95,36.92,37.38,36.69,37.30,36.26,36.96,,2025-03-20 17:23:00,113,Exp003_R150_#2674_14356,19.31,11242.0,60.0,22.82,398173.0,38.494,0.0,0.0,0.0,Stream 2 - R150
1129.52,6.00,945.00,945.13,4.00,315.00,315.0,990.00,44.96,400.00,44.96,400.0,99.97,0.0,0.00,0.00,0.00,28.66,42.63,79.23,40.64,40.71,40.47,40.52,40.28,40.94,40.87,41.13,40.85,41.61,40.99,41.62,40.32,41.43,,2025-03-20 17:28:04,113,Exp003_R150_#2674_14357,19.33,15810.0,71.0,22.83,314592.0,30.414,0.0,0.0,0.0,Stream 2 - R150
1433.58,6.00,945.00,944.9,4.00,315.00,314.99,990.00,49.98,400.00,49.98,400.0,99.9,0.0,0.00,0.00,0.00,28.66,33.50,79.19,44.84,45.11,44.66,45.04,44.44,44.80,44.76,45.00,45.37,45.46,45.11,45.61,44.69,45.21,,2025-03-20 17:33:09,113,Exp003_R150_#2674_14359,19.34,17802.0,75.0,22.85,274378.0,26.526,0.0,0.0,0.0,Stream 2 - R150
1739.2,6.00,945.00,944.9,4.00,315.00,315.0,990.00,55.0,400.00,55.0,400.0,99.88,0.0,0.00,0.00,0.00,28.66,31.50,79.21,48.77,48.86,48.93,49.02,48.78,49.47,49.09,49.31,49.26,49.92,49.57,50.13,49.16,49.85,,2025-03-20 17:38:14,113,Exp003_R150_#2674_14361,19.33,18558.0,77.0,22.85,270623.0,26.163,0.0,0.0,0.0,Stream 2 - R150
2041.5,6.00,945.00,944.66,4.00,315.00,314.99,990.00,60.0,400.00,60.0,400.0,99.93,0.0,0.00,0.00,0.00,28.66,31.24,79.23,53.42,53.57,53.68,53.70,53.41,54.15,53.76,54.01,53.91,54.66,54.37,54.93,53.87,54.54,,2025-03-20 17:43:16,113,Exp003_R150_#2674_14362,19.34,18121.0,76.0,22.85,269798.0,26.083,0.0,0.0,0.0,Stream 2 - R150
2345.56,6.00,945.00,943.69,4.00,315.00,315.0,990.00,65.01,400.00,65.01,400.0,99.96,0.0,0.00,0.37,0.00,28.65,31.14,79.25,58.31,58.47,58.54,58.60,58.31,59.07,58.66,58.99,58.71,59.45,59.22,59.82,58.83,59.52,,2025-03-20 17:48:20,113,Exp003_R150_#2674_14364,19.34,18435.0,76.0,22.85,269730.0,26.077,0.0,0.0,0.0,Stream 2 - R150
2649.48,6.00,945.00,943.8,4.00,315.00,315.0,990.00,70.06,400.00,70.06,400.0,99.99,0.0,0.00,1.23,0.00,28.66,31.10,79.28,63.11,63.32,63.25,63.31,63.08,63.86,63.44,63.71,63.60,64.29,63.95,64.56,63.52,64.21,,2025-03-20 17:53:24,113,Exp003_R150_#2674_14366,19.33,18006.0,76.0,22.84,269337.0,26.039,0.0,0.0,0.0,Stream 2 - R150
2955.1,6.00,945.00,944.12,4.00,315.00,314.99,990.00,75.01,400.00,75.01,400.0,100.0,0.0,0.00,2.05,0.00,28.66,31.07,79.29,67.90,68.07,67.97,68.10,67.78,68.55,68.13,68.42,68.29,69.04,68.61,69.23,68.21,68.89,,2025-03-20 17:58:30,113,Exp003_R150_#2674_14367,19.33,18499.0,76.0,22.84,269036.0,26.009,0.0,0.0,0.0,Stream 2 - R150
3257.54,6.00,945.00,944.24,4.00,315.00,315.0,990.00,80.05,400.00,80.05,400.0,100.02,0.0,0.00,2.86,0.00,28.66,31.05,79.30,72.88,73.14,72.99,73.02,72.81,73.59,73.14,73.43,73.39,74.12,73.61,74.21,73.25,73.94,,2025-03-20 18:03:32,113,Exp003_R150_#2674_14369,19.34,18699.0,77.0,22.85,268733.0,25.98,0.0,0.0,0.0,Stream 2 - R150
3561.53,6.00,945.00,944.36,4.00,315.00,315.0,990.00,85.06,400.00,85.06,400.0,100.04,0.0,0.00,3.59,0.00,28.66,31.02,79.32,77.90,78.18,77.99,78.02,77.81,78.57,78.20,78.49,78.43,79.16,78.74,79.36,78.27,78.95,,2025-03-20 18:08:36,113,Exp003_R150_#2674_14371,19.33,18703.0,77.0,22.85,268262.0,25.935,39.05,155.0,0.007,Stream 2 - R150
3865.53,6.00,945.00,944.47,4.00,315.00,315.0,990.00,90.08,400.00,90.08,400.0,100.06,0.0,0.00,4.30,0.00,28.66,30.99,79.33,82.93,83.21,83.06,83.15,82.93,83.72,83.39,83.63,83.59,84.27,83.80,84.43,83.41,84.07,,2025-03-20 18:13:40,113,Exp003_R150_#2674_14372,19.33,18209.0,76.0,22.85,268108.0,25.92,38.99,186.0,0.008,Stream 2 - R150
4171.3,6.00,945.00,944.55,4.00,315.00,314.99,990.00,95.1,400.00,95.1,400.0,100.09,0.0,0.00,5.05,0.00,28.66,30.99,79.35,87.96,88.26,88.21,88.27,88.02,88.82,88.46,88.71,88.70,89.38,89.06,89.69,88.56,89.25,,2025-03-20 18:18:46,113,Exp003_R150_#2674_14374,19.33,18559.0,77.0,22.84,268020.0,25.911,38.94,216.0,0.009,Stream 2 - R150
4473.45,6.00,945.00,944.63,4.00,315.00,314.99,990.00,100.11,400.00,100.11,400.0,100.12,0.0,0.00,5.81,0.00,28.66,30.96,79.36,93.15,93.51,93.43,93.49,93.26,94.00,93.61,93.88,93.87,94.50,94.24,94.88,93.89,94.54,,2025-03-20 18:23:48,113,Exp003_R150_#2674_14376,19.33,18719.0,77.0,22.84,267585.0,25.869,38.92,230.0,0.01,Stream 2 - R150
4777.51,6.00,945.00,944.66,4.00,315.00,314.99,990.00,105.11,400.00,105.11,400.0,100.15,0.0,0.00,6.28,0.00,28.66,30.94,79.38,98.28,98.68,98.62,98.70,98.44,99.15,98.75,99.02,99.07,99.79,99.37,100.00,98.93,99.64,,2025-03-20 18:28:52,113,Exp003_R150_#2674_14377,19.34,18028.0,76.0,22.86,267617.0,25.872,38.9,236.0,0.01,Stream 2 - R150
5081.53,6.00,945.00,944.76,4.00,315.00,314.99,990.00,110.13,400.00,110.13,400.0,100.17,0.0,0.00,6.68,0.00,28.66,30.94,79.39,103.39,103.82,103.81,103.87,103.60,104.28,103.99,104.32,104.18,104.91,104.64,105.26,104.10,104.81,,2025-03-20 18:33:56,113,Exp003_R150_#2674_14379,19.34,18555.0,77.0,22.85,267684.0,25.879,38.88,247.0,0.011,Stream 2 - R150
5387.12,6.00,945.00,944.81,4.00,315.00,314.99,990.00,115.14,400.00,115.14,400.0,100.08,0.0,0.00,7.02,0.00,28.66,30.90,79.33,108.59,109.00,108.97,109.04,108.74,109.42,109.06,109.39,109.42,110.08,109.76,110.43,109.30,109.95,,2025-03-20 18:39:02,113,Exp003_R150_#2674_14381,19.34,18756.0,77.0,22.86,267394.0,25.851,38.87,256.0,0.011,Stream 2 - R150
5689.51,6.00,945.00,944.74,4.00,315.00,314.99,990.00,120.16,400.00,120.16,400.0,99.92,0.0,0.00,7.31,0.00,28.66,30.92,79.22,113.64,114.04,113.96,114.04,113.78,114.50,114.23,114.51,114.54,115.19,114.97,115.58,114.44,115.09,,2025-03-20 18:44:04,113,Exp003_R150_#2674_14383,19.33,18756.0,77.0,22.85,267231.0,25.835,38.91,261.0,0.011,Stream 2 - R150
5993.55,6.00,945.00,944.79,4.00,315.00,315.0,990.00,125.16,400.00,125.16,400.0,99.94,0.0,0.00,7.58,0.00,28.66,30.91,79.23,118.74,119.03,119.07,119.20,118.96,119.65,119.40,119.63,119.54,120.30,120.05,120.72,119.58,120.19,,2025-03-20 18:49:08,113,Exp003_R150_#2674_14384,19.33,18794.0,77.0,22.85,267407.0,25.852,38.91,262.0,0.011,Stream 2 - R150
6297.5,6.00,945.00,944.81,4.00,315.00,315.0,990.00,130.18,400.00,130.18,400.0,99.95,0.0,0.00,7.80,0.00,28.66,30.88,79.23,123.83,124.13,124.23,124.31,124.09,124.78,124.49,124.75,124.70,125.46,125.17,125.85,124.69,125.30,,2025-03-20 18:54:12,113,Exp003_R150_#2674_14386,19.33,18131.0,76.0,22.85,267177.0,25.83,38.91,253.0,0.011,Stream 2 - R150
6603.15,6.00,945.00,944.9,4.00,315.00,314.99,990.00,135.19,400.00,135.19,400.0,99.96,0.0,0.00,8.01,0.00,28.66,30.88,79.24,128.92,129.21,129.38,129.52,129.25,129.96,129.50,129.81,129.72,130.53,130.32,131.00,129.90,130.53,,2025-03-20 18:59:18,113,Exp003_R150_#2674_14388,19.33,18216.0,76.0,22.85,267083.0,25.821,38.93,233.0,0.01,Stream 2 - R150
6905.51,6.00,945.00,944.88,4.00,315.00,314.99,990.00,140.2,400.00,140.2,400.0,99.96,0.0,0.00,8.17,0.00,28.66,30.88,79.24,133.99,134.36,134.48,134.66,134.24,134.94,134.66,134.97,134.92,135.76,135.48,136.15,135.04,135.65,,2025-03-20 19:04:20,113,Exp003_R150_#2674_14389,19.33,18203.0,76.0,22.85,267058.0,25.818,38.94,225.0,0.01,Stream 2 - R150
