RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
41.55,6.00,945.00,945.12,4.00,315.00,314.99,990.00,250.76,250.00,250.76,250.0,98.1,0.0,0.00,0.00,0.00,28.66,30.68,76.38,256.46,257.13,257.69,258.17,257.94,258.73,257.84,258.23,257.85,258.75,259.04,259.93,258.13,259.37,,2025-04-02 16:53:20,159,Exp003_R150_#2674_20470,19.26,19624,78.0,21.98,268404,25.948,38.6,2618,0.114,Stream 2 - R150
345.55,6.00,945.00,945.06,4.00,315.00,314.81,990.00,249.49,250.00,249.49,250.0,98.1,0.0,0.00,0.00,10.26,28.65,30.92,76.38,252.49,253.12,253.73,254.22,254.00,254.70,253.91,254.28,254.04,255.02,255.34,256.27,254.42,255.59,,2025-04-02 16:58:24,159,Exp003_R150_#2674_20472,19.24,12202,63.0,21.96,396944,38.375,38.62,3089,0.134,Stream 2 - R150
651.26,6.00,945.00,944.97,4.00,315.00,314.99,990.00,249.99,250.00,249.99,250.0,98.11,0.0,0.00,0.00,0.00,28.66,34.28,76.39,250.87,251.50,252.24,252.78,252.38,253.30,252.50,252.92,252.33,253.55,253.99,254.96,253.01,254.20,,2025-04-02 17:03:30,159,Exp003_R150_#2674_20474,19.26,19719,78.0,21.98,268620,25.969,38.62,1983,0.086,Stream 2 - R150
953.55,6.00,945.00,944.97,4.00,315.00,314.99,990.00,250.0,250.00,250.0,250.0,98.13,0.0,0.00,0.00,0.00,28.66,30.80,76.40,250.21,250.82,251.55,252.10,251.71,252.64,251.89,252.31,251.80,253.05,253.42,254.39,252.51,253.70,,2025-04-02 17:08:32,159,Exp003_R150_#2674_20475,19.26,19548,78.0,21.99,267666,25.877,38.63,1877,0.081,Stream 2 - R150
1257.53,6.00,945.00,944.96,4.00,315.00,314.99,990.00,250.0,250.00,250.0,250.0,98.13,0.0,0.00,0.00,0.00,28.66,30.69,76.40,249.70,250.31,251.08,251.62,251.41,252.32,251.59,252.01,251.34,252.72,253.15,254.04,252.16,253.34,,2025-04-02 17:13:36,159,Exp003_R150_#2674_20477,19.27,19249,78.0,22.0,267348,25.846,38.64,1785,0.077,Stream 2 - R150
1561.55,6.00,945.00,944.97,4.00,315.00,314.98,990.00,250.0,250.00,250.0,250.0,98.14,0.0,0.00,0.00,0.00,28.66,30.72,76.41,249.59,250.22,250.95,251.48,251.22,252.15,251.43,251.84,251.00,252.51,252.99,253.92,252.02,253.19,,2025-04-02 17:18:40,159,Exp003_R150_#2674_20479,19.27,19584,78.0,22.01,267424,25.854,38.65,1739,0.075,Stream 2 - R150
1867.26,6.00,945.00,944.93,4.00,315.00,314.99,990.00,249.99,250.00,249.99,250.0,98.14,0.0,0.00,0.00,0.00,28.66,30.73,76.40,249.49,250.02,250.90,251.40,251.26,252.14,251.34,251.75,251.10,252.46,252.95,253.86,251.98,253.18,,2025-04-02 17:23:46,159,Exp003_R150_#2674_20480,19.28,19227,78.0,22.02,267445,25.856,38.66,1720,0.075,Stream 2 - R150
2169.51,6.00,945.00,944.96,4.00,315.00,315.02,990.00,250.0,250.00,250.0,250.0,98.14,0.0,0.00,0.00,0.00,28.66,30.69,76.41,249.61,250.15,251.02,251.51,251.22,252.15,251.31,251.75,251.00,252.41,252.93,253.86,251.97,253.15,,2025-04-02 17:28:48,159,Exp003_R150_#2674_20482,19.27,19689,78.0,22.01,267342,25.846,38.67,1703,0.074,Stream 2 - R150
2473.53,6.00,945.00,944.99,4.00,315.00,314.99,990.00,250.0,250.00,250.0,250.0,98.14,0.0,0.00,0.00,0.00,28.66,30.76,76.41,249.60,250.14,250.95,251.42,251.27,252.11,251.27,251.71,251.08,252.46,252.83,253.76,251.88,253.09,,2025-04-02 17:33:52,159,Exp003_R150_#2674_20484,19.28,19253,78.0,22.02,267169,25.829,38.7,1683,0.073,Stream 2 - R150
2777.53,6.00,945.00,945.05,4.00,315.00,315.0,990.00,250.0,250.00,250.0,250.0,98.14,0.0,0.00,0.00,0.00,28.66,30.70,76.40,249.70,250.21,251.01,251.51,251.18,252.12,251.34,251.75,251.08,252.44,252.93,253.84,251.89,253.07,,2025-04-02 17:38:56,159,Exp003_R150_#2674_20486,19.27,19194,78.0,22.03,267293,25.841,38.68,1670,0.072,Stream 2 - R150
