RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
155.35,6.00,945.00,945.12,4.00,239.10,239.32,990.00,400.61,450.00,400.61,450.0,100.0,75.9,75.90,0.00,0.00,28.68,32.59,77.47,404.94,406.60,407.53,409.66,412.42,415.91,420.21,427.00,432.95,433.89,431.83,430.21,425.86,422.57,,2025-02-11 10:48:41,20,Exp003_R150_#2674_2742,19.21,15744,71.0,0.0,0,0.0,37.82,335690,14.555,Stream 2 - R150
457.61,6.00,945.00,944.96,4.00,239.10,239.32,990.00,404.71,450.00,404.71,450.0,100.0,75.9,75.90,0.00,0.00,28.68,32.47,77.47,407.61,409.30,410.35,412.47,415.18,418.72,423.09,430.00,436.15,437.06,434.91,433.22,428.85,425.56,,2025-02-11 10:53:43,20,Exp003_R150_#2674_2744,19.21,15933,71.0,0.0,0,0.0,37.83,337744,14.644,Stream 2 - R150
761.58,6.00,945.00,945.07,4.00,239.10,239.2,990.00,409.8,450.00,409.8,450.0,100.01,75.9,75.91,0.00,0.00,28.67,32.39,77.47,411.84,413.59,414.56,416.77,419.52,423.11,427.57,434.58,440.87,441.67,439.42,437.66,433.24,429.86,,2025-02-11 10:58:47,20,Exp003_R150_#2674_2746,19.2,16115,72.0,0.0,0,0.0,37.82,347327,15.06,Stream 2 - R150
1065.64,6.00,945.00,944.99,4.00,239.10,239.28,990.00,414.86,450.00,414.86,450.0,100.01,75.9,75.90,0.00,0.00,28.68,32.72,77.47,416.68,418.40,419.40,421.64,424.48,428.13,432.64,439.82,446.27,446.94,444.47,442.61,438.04,434.65,,2025-02-11 11:03:51,20,Exp003_R150_#2674_2747,19.21,15630,71.0,0.0,0,0.0,37.78,344945,14.956,Stream 2 - R150
1371.38,6.00,945.00,944.98,4.00,239.10,239.32,990.00,419.94,450.00,419.94,450.0,100.01,75.9,75.90,0.00,0.00,28.68,32.54,77.47,421.87,423.62,424.55,426.76,429.56,433.33,437.99,445.36,451.82,452.37,449.63,447.66,443.04,439.67,,2025-02-11 11:08:57,20,Exp003_R150_#2674_2749,19.21,15688,71.0,0.0,0,0.0,37.77,357671,15.508,Stream 2 - R150
1673.63,6.00,945.00,945.0,4.00,239.10,239.22,990.00,425.0,450.00,425.0,450.0,100.0,75.9,75.90,0.00,0.00,28.67,32.64,77.46,427.06,428.82,429.72,431.98,434.85,438.68,443.37,450.79,457.26,457.61,454.78,452.67,448.01,444.64,,2025-02-11 11:13:59,20,Exp003_R150_#2674_2751,19.21,15624,71.0,0.0,0,0.0,37.75,363746,15.772,Stream 2 - R150
1977.58,6.00,945.00,944.95,4.00,239.10,239.28,990.00,430.07,450.00,430.07,450.0,100.01,75.9,75.90,0.00,0.00,28.68,32.73,77.47,432.28,434.04,434.95,437.14,440.05,443.93,448.78,456.23,462.74,462.96,459.78,457.56,452.93,449.56,,2025-02-11 11:19:03,20,Exp003_R150_#2674_2753,19.21,15659,71.0,0.0,0,0.0,37.75,359586,15.591,Stream 2 - R150
2281.58,6.00,945.00,944.97,4.00,239.10,239.33,990.00,435.14,450.00,435.14,450.0,100.01,75.9,75.90,0.00,0.00,28.68,32.38,77.46,437.56,439.37,440.20,442.37,445.23,449.13,454.02,461.47,468.09,467.97,464.54,462.31,457.68,454.37,,2025-02-11 11:24:07,20,Exp003_R150_#2674_2754,19.21,15676,71.0,0.0,0,0.0,37.75,361376,15.669,Stream 2 - R150
2587.32,6.00,945.00,945.03,4.00,239.10,239.25,990.00,440.2,450.00,440.2,450.0,100.0,75.9,75.90,0.00,0.00,28.67,32.57,77.46,442.87,444.88,445.43,447.67,450.29,454.32,459.23,466.67,473.54,473.08,469.45,467.09,462.46,459.18,,2025-02-11 11:29:13,20,Exp003_R150_#2674_2756,19.2,15434,70.0,0.0,0,0.0,37.74,363096,15.743,Stream 2 - R150
2891.73,6.00,945.00,944.97,4.00,239.10,239.39,990.00,445.27,450.00,445.27,450.0,100.01,75.9,75.90,0.00,0.00,28.68,32.58,77.47,447.92,449.80,450.49,452.68,455.41,459.34,464.36,471.82,478.30,477.81,473.99,471.62,467.03,463.86,,2025-02-11 11:34:17,20,Exp003_R150_#2674_2758,19.2,16118,72.0,0.0,0,0.0,37.74,359797,15.6,Stream 2 - R150
