RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
281.65,6.00,900.00,899.97,4.00,300.00,299.99,990.00,360.31,480.00,360.31,480.0,89.94,0.0,0.00,0.00,0.00,27.30,29.30,72.60,359.94,360.96,360.13,360.60,360.90,361.52,360.89,361.19,362.17,361.89,361.42,362.21,361.31,361.41,,2025-02-06 07:31:22,3,Exp003_R150_#2674_278,19.57,14663,0.0,26.66,274133,26.502,38.75,1357,0.059,Stream 2 - R150
585.57,6.00,900.00,900.02,4.00,300.00,299.99,990.00,360.84,480.00,360.84,480.0,89.97,0.0,0.00,0.00,0.00,27.30,29.29,72.62,360.61,361.54,360.91,361.31,361.60,362.12,361.63,361.94,362.81,362.60,362.11,362.91,361.97,362.06,,2025-02-06 07:36:26,3,Exp003_R150_#2674_280,19.56,14500,0.0,26.66,274079,26.497,38.74,1415,0.061,Stream 2 - R150
889.63,6.00,900.00,900.04,4.00,300.00,299.99,990.00,361.39,480.00,361.39,480.0,89.99,0.0,0.00,0.00,0.00,27.30,29.30,72.63,361.46,362.35,361.61,362.06,362.29,362.88,362.38,362.69,363.59,363.32,362.78,363.55,362.65,362.77,,2025-02-06 07:41:30,3,Exp003_R150_#2674_282,19.56,14434,0.0,26.66,274141,26.503,38.74,1454,0.063,Stream 2 - R150
1195.38,6.00,900.00,900.06,4.00,300.00,300.0,990.00,361.93,480.00,361.93,480.0,90.01,0.0,0.00,0.00,0.00,27.30,29.30,72.64,362.04,362.95,362.16,362.64,362.93,363.53,363.13,363.41,364.17,363.94,363.41,364.18,363.25,363.38,,2025-02-06 07:46:36,3,Exp003_R150_#2674_283,19.56,14405,0.0,26.66,274218,26.51,38.73,1452,0.063,Stream 2 - R150
1497.57,6.00,900.00,899.97,4.00,300.00,300.0,990.00,362.48,480.00,362.48,480.0,90.02,0.0,0.00,0.00,0.00,27.30,29.30,72.64,362.45,363.40,362.65,363.10,363.43,364.05,363.62,363.91,364.65,364.43,363.89,364.69,363.82,363.94,,2025-02-06 07:51:38,3,Exp003_R150_#2674_285,19.56,14433,0.0,26.66,274087,26.498,38.73,1492,0.065,Stream 2 - R150
1801.69,6.00,900.00,899.98,4.00,300.00,300.0,990.00,363.02,480.00,363.02,480.0,90.04,0.0,0.00,0.00,0.00,27.30,29.30,72.65,363.08,364.04,363.26,363.67,363.97,364.52,364.11,364.42,365.21,364.97,364.50,365.30,364.32,364.41,,2025-02-06 07:56:42,3,Exp003_R150_#2674_287,19.56,14388,0.0,26.65,274234,26.512,38.72,1545,0.067,Stream 2 - R150
2105.61,6.00,900.00,900.02,4.00,300.00,299.99,990.00,363.57,480.00,363.57,480.0,90.05,0.0,0.00,0.00,0.00,27.30,29.30,72.66,363.69,364.56,363.90,364.39,364.57,365.21,364.76,365.06,365.85,365.63,365.13,365.88,364.94,365.07,,2025-02-06 08:01:46,3,Exp003_R150_#2674_288,19.51,12113,0.0,26.65,274158,26.505,38.72,1573,0.068,Stream 2 - R150
2411.29,6.00,900.00,899.99,4.00,300.00,299.99,990.00,364.12,480.00,364.12,480.0,90.06,0.0,0.00,0.00,0.00,27.30,29.31,72.66,364.08,365.06,364.37,364.78,365.11,365.69,365.29,365.61,366.33,366.13,365.63,366.42,365.52,365.60,,2025-02-06 08:06:52,3,Exp003_R150_#2674_290,19.51,12059,0.0,26.65,274225,26.511,38.72,1612,0.07,Stream 2 - R150
2713.6,6.00,900.00,900.03,4.00,300.00,300.0,990.00,364.67,480.00,364.67,480.0,90.07,0.0,0.00,0.00,0.00,27.30,29.31,72.67,364.72,365.69,364.90,365.36,365.68,366.20,365.90,366.20,366.92,366.76,366.16,366.92,366.09,366.18,,2025-02-06 08:11:54,3,Exp003_R150_#2674_292,19.56,14160,0.0,26.65,274349,26.523,38.71,1637,0.071,Stream 2 - R150
3017.59,6.00,900.00,899.93,4.00,300.00,300.0,990.00,365.22,480.00,365.22,480.0,90.08,0.0,0.00,0.00,0.00,27.30,29.31,72.67,365.22,366.20,365.48,365.93,366.22,366.79,366.36,366.67,367.47,367.28,366.74,367.49,366.60,366.68,,2025-02-06 08:16:58,3,Exp003_R150_#2674_293,19.56,14184,0.0,26.65,274229,26.511,38.71,1674,0.073,Stream 2 - R150
