RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
65.74,6.00,945.00,944.83,4.00,315.00,315.23,990.00,519.93,400.00,519.93,400.0,100.0,0.0,0.00,0.00,0.00,28.68,33.00,76.44,523.86,524.95,525.86,526.76,528.95,531.52,535.52,540.55,544.18,542.73,538.47,536.66,533.93,531.77,,2025-02-20 13:14:08,51,Exp003_R150_#2674_7108,19.21,17039,74.0,22.11,247575,23.935,37.98,233287,10.115,Stream 2 - R150
369.67,6.00,945.00,944.87,4.00,315.00,314.68,990.00,516.87,400.00,516.87,400.0,100.02,0.0,0.00,0.00,0.00,28.64,32.27,76.44,521.45,522.50,523.44,524.40,526.55,529.20,533.20,538.25,541.97,540.54,536.23,534.32,531.56,529.42,,2025-02-20 13:19:12,51,Exp003_R150_#2674_7110,19.17,15823,71.0,22.1,246799,23.86,37.94,234941,10.187,Stream 2 - R150
673.73,6.00,945.00,945.03,4.00,315.00,314.84,990.00,511.67,400.00,511.67,400.0,100.0,0.0,0.00,0.00,0.00,28.65,32.91,76.44,517.21,518.27,519.32,520.21,522.31,525.06,529.16,534.44,538.08,536.78,532.47,530.52,527.64,525.46,,2025-02-20 13:24:16,51,Exp003_R150_#2674_7112,19.2,16582,73.0,22.11,247659,23.943,37.93,245838,10.659,Stream 2 - R150
977.62,6.00,945.00,944.84,4.00,315.00,314.91,990.00,506.6,400.00,506.6,400.0,100.02,0.0,0.00,0.00,0.00,28.65,32.57,76.44,512.54,513.62,514.56,515.52,517.77,520.57,524.78,530.20,534.04,532.61,528.42,526.35,523.34,521.05,,2025-02-20 13:29:20,51,Exp003_R150_#2674_7113,19.2,16342,72.0,22.1,247509,23.928,37.91,249123,10.802,Stream 2 - R150
1281.65,6.00,945.00,944.99,4.00,315.00,315.04,990.00,501.52,400.00,501.52,400.0,100.0,0.0,0.00,0.00,0.00,28.66,33.15,76.44,507.63,508.76,509.81,510.87,513.08,515.91,520.28,525.84,529.91,528.64,524.25,522.06,519.04,516.68,,2025-02-20 13:34:24,51,Exp003_R150_#2674_7115,19.18,15779,71.0,22.09,245691,23.753,37.91,261401,11.334,Stream 2 - R150
1585.65,6.00,945.00,944.93,4.00,315.00,314.98,990.00,496.46,400.00,496.46,400.0,100.01,0.0,0.00,0.00,0.00,28.66,32.43,76.43,502.65,503.80,504.84,505.89,508.14,511.02,515.61,521.35,525.56,524.41,520.02,517.78,514.61,512.15,,2025-02-20 13:39:28,51,Exp003_R150_#2674_7117,19.2,16335,72.0,22.1,245746,23.758,37.86,273243,11.848,Stream 2 - R150
1889.71,6.00,945.00,944.89,4.00,315.00,315.04,990.00,491.4,400.00,491.4,400.0,100.02,0.0,0.00,0.00,0.00,28.66,33.10,76.43,497.66,498.72,499.90,501.00,503.42,505.78,510.96,516.85,521.46,520.20,515.81,513.52,510.17,507.66,,2025-02-20 13:44:32,51,Exp003_R150_#2674_7119,19.19,15875,71.0,22.1,244791,23.666,37.88,282734,12.259,Stream 2 - R150
2193.64,6.00,945.00,945.04,4.00,315.00,314.81,990.00,486.31,400.00,486.31,400.0,100.01,0.0,0.00,0.00,0.00,28.65,32.85,76.43,492.82,493.95,494.97,496.09,498.62,501.26,506.38,512.46,517.31,516.06,511.49,509.15,505.82,503.23,,2025-02-20 13:49:36,51,Exp003_R150_#2674_7120,19.17,15278,70.0,22.09,244820,23.668,37.86,284372,12.33,Stream 2 - R150
2497.69,6.00,945.00,945.05,4.00,315.00,314.8,990.00,481.26,400.00,481.26,400.0,100.0,0.0,0.00,0.00,0.00,28.65,32.44,76.42,487.90,489.03,490.13,491.30,493.85,496.61,501.80,508.05,513.05,511.90,507.41,504.99,501.52,498.85,,2025-02-20 13:54:40,51,Exp003_R150_#2674_7122,19.19,15980,71.0,22.1,242159,23.411,37.81,302068,13.097,Stream 2 - R150
2801.62,6.00,945.00,945.05,4.00,315.00,314.94,990.00,476.19,400.00,476.19,400.0,100.01,0.0,0.00,0.00,0.00,28.66,33.17,76.41,482.97,484.18,485.19,486.41,489.06,491.80,497.27,503.54,508.74,507.69,503.17,500.70,497.23,494.43,,2025-02-20 13:59:44,51,Exp003_R150_#2674_7124,19.2,15822,71.0,22.11,241947,23.391,37.81,313326,13.586,Stream 2 - R150
