RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
81.6,6.00,945.00,945.07,4.00,315.00,315.01,990.00,449.86,250.00,449.86,250.0,95.5,0.0,0.00,0.00,0.00,28.66,30.62,74.37,455.38,456.83,457.21,458.30,460.96,463.77,469.01,475.41,480.55,481.43,477.51,475.14,470.43,467.93,,2025-04-05 22:34:48,172,Exp003_R150_#2674_22023,19.26,15504,70.0,21.95,239347,23.139,37.74,326649,14.163,Stream 2 - R150
385.6,6.00,945.00,945.02,4.00,315.00,314.99,990.00,446.56,250.00,446.56,250.0,95.5,0.0,0.00,0.00,0.00,28.66,30.67,74.37,452.67,454.12,454.55,455.63,458.18,460.94,466.19,472.54,477.72,478.53,474.67,472.31,467.73,465.24,,2025-04-05 22:39:52,172,Exp003_R150_#2674_22025,19.26,15006,69.0,21.94,239088,23.114,37.75,328926,14.262,Stream 2 - R150
689.58,6.00,945.00,944.97,4.00,315.00,315.0,990.00,441.39,250.00,441.39,250.0,95.49,0.0,0.00,0.00,0.00,28.66,30.65,74.37,448.32,449.77,450.18,451.23,453.79,456.57,461.78,468.10,473.25,474.23,470.50,468.18,463.48,460.95,,2025-04-05 22:44:56,172,Exp003_R150_#2674_22027,19.26,15047,69.0,21.94,238917,23.098,37.75,331722,14.383,Stream 2 - R150
993.58,6.00,945.00,944.98,4.00,315.00,315.0,990.00,436.32,250.00,436.32,250.0,95.49,0.0,0.00,0.00,0.00,28.66,30.65,74.36,443.55,444.98,445.42,446.52,449.03,451.74,456.99,463.33,468.53,469.54,465.95,463.71,459.01,456.38,,2025-04-05 22:50:00,172,Exp003_R150_#2674_22028,19.26,15020,69.0,21.94,238879,23.094,37.74,332520,14.418,Stream 2 - R150
1297.64,6.00,945.00,944.98,4.00,315.00,315.0,990.00,431.25,250.00,431.25,250.0,95.48,0.0,0.00,0.00,0.00,28.66,30.63,74.36,438.46,439.94,440.30,441.39,443.96,446.71,451.95,458.28,463.56,464.72,461.21,458.97,454.36,451.76,,2025-04-05 22:55:04,172,Exp003_R150_#2674_22030,19.26,15040,69.0,21.94,238825,23.089,37.74,332748,14.428,Stream 2 - R150
1601.57,6.00,945.00,945.05,4.00,315.00,314.99,990.00,426.18,250.00,426.18,250.0,95.48,0.0,0.00,0.00,0.00,28.66,30.65,74.36,433.35,434.84,435.28,436.40,438.93,441.66,446.82,453.13,458.35,459.65,456.33,454.21,449.55,446.91,,2025-04-05 23:00:08,172,Exp003_R150_#2674_22032,19.26,15012,69.0,21.93,238880,23.094,37.74,331090,14.356,Stream 2 - R150
1905.63,6.00,945.00,945.01,4.00,315.00,315.0,990.00,421.1,250.00,421.1,250.0,95.48,0.0,0.00,0.00,0.00,28.66,30.64,74.35,428.28,429.73,430.17,431.32,433.83,436.49,441.61,447.87,453.15,454.55,451.34,449.30,444.63,441.94,,2025-04-05 23:05:12,172,Exp003_R150_#2674_22033,19.26,15079,70.0,21.93,238928,23.099,37.75,329353,14.28,Stream 2 - R150
2209.55,6.00,945.00,944.97,4.00,315.00,314.99,990.00,416.05,250.00,416.05,250.0,95.48,0.0,0.00,0.00,0.00,28.66,30.65,74.35,423.25,424.66,425.11,426.26,428.76,431.42,436.50,442.71,447.92,449.35,446.35,444.36,439.78,437.17,,2025-04-05 23:10:16,172,Exp003_R150_#2674_22035,19.25,15185,70.0,21.92,239415,23.146,37.76,325090,14.096,Stream 2 - R150
2513.56,6.00,945.00,944.99,4.00,315.00,315.0,990.00,410.98,250.00,410.98,250.0,95.47,0.0,0.00,0.00,0.00,28.66,30.66,74.35,418.24,419.68,420.08,421.18,423.58,426.26,431.21,437.26,442.45,444.01,441.20,439.30,434.84,432.14,,2025-04-05 23:15:20,172,Exp003_R150_#2674_22037,19.26,15232,70.0,21.93,239550,23.159,37.78,318539,13.812,Stream 2 - R150
2817.63,6.00,945.00,944.99,4.00,315.00,315.0,990.00,405.91,250.00,405.91,250.0,95.46,0.0,0.00,0.00,0.00,28.66,30.68,74.34,413.07,414.52,414.90,416.08,418.38,420.90,425.98,431.96,436.92,438.62,435.94,434.19,429.69,427.02,,2025-04-05 23:20:24,172,Exp003_R150_#2674_22039,19.27,15304,70.0,21.93,240101,23.212,37.8,310502,13.463,Stream 2 - R150
