RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
177.71,6.00,945.00,945.12,4.00,315.00,315.23,990.00,519.14,400.00,519.14,400.0,100.0,0.0,0.00,0.00,0.00,28.68,32.58,76.32,523.53,524.45,525.16,525.94,528.16,530.80,534.81,539.88,543.43,542.02,537.71,535.82,533.40,531.03,,2025-02-21 17:16:16,55,Exp003_R150_#2674_7669,19.17,15756,71.0,22.08,245974,23.78,38.01,233336,10.117,Stream 2 - R150
481.7,6.00,945.00,945.01,4.00,315.00,315.25,990.00,514.86,400.00,514.86,400.0,100.01,0.0,0.00,0.00,0.00,28.68,32.82,76.32,520.32,521.03,522.03,522.74,524.93,527.56,531.49,536.64,540.57,538.95,534.65,532.69,530.27,527.73,,2025-02-21 17:21:20,55,Exp003_R150_#2674_7670,19.21,16959,74.0,22.09,246530,23.834,38.01,236774,10.266,Stream 2 - R150
785.62,6.00,945.00,944.91,4.00,315.00,315.22,990.00,509.79,400.00,509.79,400.0,100.01,0.0,0.00,0.00,0.00,28.68,32.29,76.33,515.90,516.81,517.66,518.45,520.63,523.42,527.45,532.67,536.60,535.14,530.78,528.75,526.24,523.61,,2025-02-21 17:26:24,55,Exp003_R150_#2674_7672,19.23,16822,73.0,22.11,243334,23.525,37.98,240831,10.442,Stream 2 - R150
1089.72,6.00,945.00,945.81,4.00,315.00,315.23,990.00,504.72,400.00,504.72,400.0,100.01,0.0,0.00,0.00,0.00,28.68,32.69,76.33,511.45,511.99,513.06,513.89,516.15,518.82,523.06,528.39,532.82,531.11,526.65,524.48,522.18,519.16,,2025-02-21 17:31:28,55,Exp003_R150_#2674_7674,19.23,16526,73.0,22.12,243904,23.58,37.99,247308,10.723,Stream 2 - R150
1393.69,6.00,945.00,945.06,4.00,315.00,315.28,990.00,499.65,400.00,499.65,400.0,99.99,0.0,0.00,0.00,0.00,28.68,32.23,76.33,506.35,507.03,508.21,509.14,511.36,514.16,518.46,523.93,528.55,526.86,522.51,520.25,517.81,514.68,,2025-02-21 17:36:32,55,Exp003_R150_#2674_7676,19.24,16106,72.0,22.13,241927,23.389,38.0,260950,11.315,Stream 2 - R150
1697.68,6.00,945.00,945.05,4.00,315.00,315.32,990.00,494.58,400.00,494.58,400.0,100.02,0.0,0.00,0.00,0.00,28.69,32.74,76.33,501.33,501.98,503.28,504.20,506.51,509.42,513.75,519.40,524.19,522.60,518.30,515.97,513.44,510.22,,2025-02-21 17:41:36,55,Exp003_R150_#2674_7677,19.25,16662,73.0,22.13,241827,23.379,38.02,265629,11.517,Stream 2 - R150
2001.69,6.00,945.00,945.02,4.00,315.00,315.19,990.00,489.51,400.00,489.51,400.0,100.0,0.0,0.00,0.00,0.00,28.68,32.46,76.33,496.35,497.08,498.38,499.36,501.70,504.62,509.09,514.99,519.91,518.46,514.21,511.83,509.04,505.78,,2025-02-21 17:46:40,55,Exp003_R150_#2674_7679,19.24,16238,72.0,22.14,242102,23.406,37.94,279746,12.13,Stream 2 - R150
2305.66,6.00,945.00,944.93,4.00,315.00,315.22,990.00,484.45,400.00,484.45,400.0,100.0,0.0,0.00,0.00,0.00,28.68,32.58,76.34,491.40,492.31,493.59,494.67,497.02,500.02,504.35,510.40,515.79,514.28,510.15,507.71,504.83,501.54,,2025-02-21 17:51:44,55,Exp003_R150_#2674_7681,19.25,15870,71.0,22.14,241561,23.353,37.98,286758,12.434,Stream 2 - R150
2609.68,6.00,945.00,945.11,4.00,315.00,315.32,990.00,479.38,400.00,479.38,400.0,100.01,0.0,0.00,0.00,0.00,28.69,32.87,76.34,486.44,487.36,488.79,489.86,492.28,495.46,499.82,506.06,511.52,510.23,506.00,503.47,500.48,497.17,,2025-02-21 17:56:48,55,Exp003_R150_#2674_7682,19.24,15834,71.0,22.13,240120,23.214,37.91,295957,12.832,Stream 2 - R150
2913.65,6.00,945.00,944.95,4.00,315.00,315.31,990.00,474.31,400.00,474.31,400.0,100.02,0.0,0.00,0.00,0.00,28.68,33.24,76.35,481.58,482.52,483.91,485.03,487.44,490.60,495.17,501.57,507.11,506.02,501.88,499.33,496.24,492.78,,2025-02-21 18:01:52,55,Exp003_R150_#2674_7684,19.24,15726,71.0,22.14,240823,23.282,37.92,303545,13.161,Stream 2 - R150
3217.66,6.00,945.00,944.93,4.00,315.00,315.38,990.00,469.25,400.00,469.25,400.0,100.01,0.0,0.00,0.00,0.00,28.69,32.73,76.35,476.74,477.75,479.05,480.28,482.77,485.93,490.66,497.20,502.83,501.91,497.80,495.22,492.00,488.45,,2025-02-21 18:06:56,55,Exp003_R150_#2674_7686,19.24,15505,70.0,22.13,239697,23.173,37.87,316378,13.718,Stream 2 - R150
3521.69,6.00,945.00,944.98,4.00,315.00,315.28,990.00,464.18,400.00,464.18,400.0,100.01,0.0,0.00,0.00,0.00,28.68,32.64,76.36,471.85,472.79,474.16,475.47,477.99,481.17,486.02,492.68,498.28,497.68,493.58,490.94,487.73,484.06,,2025-02-21 18:12:00,55,Exp003_R150_#2674_7687,19.23,15485,70.0,22.12,239098,23.115,37.87,325984,14.134,Stream 2 - R150
