RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
121.5,6.00,945.00,944.95,4.00,243.30,243.31,990.00,250.08,450.00,250.08,450.0,98.93,71.7,71.70,0.00,0.00,28.66,30.70,77.36,249.80,250.44,251.07,251.55,251.27,252.24,251.10,251.48,251.06,252.10,252.41,253.33,251.69,252.61,,2025-03-31 13:53:05,154,Exp003_R150_#2674_19505,18.88,12343,63.0,22.37,92693,8.961,0.0,0,0.0,Stream 2 - R150
425.63,6.00,945.00,945.02,4.00,243.30,243.28,990.00,250.85,450.00,250.85,450.0,98.95,71.7,71.70,0.00,0.00,28.66,30.71,77.36,250.22,250.90,251.48,251.97,251.77,252.70,251.59,251.95,251.61,252.69,252.96,253.95,252.32,253.25,,2025-03-31 13:58:09,154,Exp003_R150_#2674_19507,18.99,9406,55.0,22.39,97059,9.383,0.0,0,0.0,Stream 2 - R150
731.12,6.00,945.00,944.94,4.00,243.30,242.03,990.00,251.86,450.00,251.86,450.0,98.97,71.7,71.70,0.00,0.00,28.57,30.28,77.38,250.94,251.61,252.27,252.72,252.55,253.50,252.31,252.73,252.33,253.46,253.79,254.78,253.05,254.03,,2025-03-31 14:03:14,154,Exp003_R150_#2674_19509,0.0,0,0.0,22.38,192978,18.656,39.0,157,0.007,Stream 2 - R150
1033.48,6.00,945.00,945.0,4.00,243.30,243.28,990.00,252.87,450.00,252.87,450.0,98.99,71.7,71.70,0.00,0.00,28.66,30.43,77.39,251.79,252.49,253.22,253.71,253.39,254.38,253.25,253.59,253.16,254.31,254.57,255.59,253.94,254.88,,2025-03-31 14:08:17,154,Exp003_R150_#2674_19510,18.41,21268,81.0,22.38,237813,22.991,39.01,159,0.007,Stream 2 - R150
1337.55,6.00,945.00,945.05,4.00,243.30,243.28,990.00,253.9,450.00,253.9,450.0,99.01,71.7,71.70,0.00,0.00,28.66,30.52,77.40,252.75,253.49,254.21,254.62,254.35,255.31,254.11,254.45,254.22,255.32,255.60,256.53,254.89,255.84,,2025-03-31 14:13:21,154,Exp003_R150_#2674_19512,18.43,19187,78.0,22.37,263909,25.514,38.93,199,0.009,Stream 2 - R150
1641.48,6.00,945.00,945.02,4.00,243.30,243.27,990.00,254.91,450.00,254.91,450.0,99.04,71.7,71.70,0.00,0.00,28.66,30.56,77.41,253.78,254.43,255.17,255.72,255.32,256.29,255.14,255.56,255.17,256.33,256.71,257.68,256.00,256.96,,2025-03-31 14:18:25,154,Exp003_R150_#2674_19514,19.28,19521,78.0,22.36,263996,25.522,38.87,227,0.01,Stream 2 - R150
1947.16,6.00,945.00,945.01,4.00,243.30,243.29,990.00,255.91,450.00,255.91,450.0,99.05,71.7,71.70,0.00,0.00,28.66,30.53,77.42,254.77,255.46,256.11,256.65,256.38,257.34,256.29,256.68,256.21,257.31,257.69,258.63,256.96,257.89,,2025-03-31 14:23:30,154,Exp003_R150_#2674_19515,0.0,0,0.0,22.39,262174,25.346,38.91,235,0.01,Stream 2 - R150
2249.53,6.00,945.00,944.99,4.00,243.30,243.3,990.00,256.93,450.00,256.93,450.0,99.06,71.7,71.70,0.00,0.00,28.66,30.59,77.42,255.81,256.54,257.24,257.66,257.40,258.42,257.17,257.63,257.22,258.32,258.67,259.65,257.84,258.92,,2025-03-31 14:28:33,154,Exp003_R150_#2674_19517,0.0,0,0.0,22.39,259280,25.066,38.89,253,0.011,Stream 2 - R150
2553.45,6.00,945.00,945.03,4.00,243.30,243.29,990.00,257.94,450.00,257.94,450.0,99.06,71.7,71.70,0.00,0.00,28.66,30.58,77.42,256.82,257.68,258.21,258.68,258.45,259.51,258.30,258.68,258.63,259.39,259.70,260.69,258.72,259.93,,2025-03-31 14:33:36,154,Exp003_R150_#2674_19519,0.0,0,0.0,22.41,256824,24.829,38.9,270,0.012,Stream 2 - R150
2857.53,6.00,945.00,945.07,4.00,243.30,243.29,990.00,258.96,450.00,258.96,450.0,99.04,71.7,71.70,0.00,0.00,28.66,30.57,77.41,257.84,258.73,259.32,259.76,259.47,260.44,259.22,259.67,259.48,260.48,260.74,261.63,259.82,260.97,,2025-03-31 14:38:41,154,Exp003_R150_#2674_19520,0.0,0,0.0,22.42,256161,24.765,38.89,279,0.012,Stream 2 - R150
