RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
257.5,6.00,945.00,627.33,4.00,315.00,315.02,990.00,400.09,400.00,400.09,400.0,99.88,0.0,0.00,0.00,0.00,26.96,26.22,77.58,405.99,407.37,407.49,409.06,411.09,413.52,417.71,423.07,427.67,428.20,425.47,423.66,420.08,417.08,,2025-04-18 13:48:55,199,Exp003_R150_#2674_27060,18.36,17315,74.0,0.0,0,0.0,37.69,323506,14.027,Stream 2 - R150
561.49,6.00,945.00,155.94,4.00,315.00,314.89,990.00,400.0,400.00,400.0,400.0,99.95,0.0,0.00,0.00,0.00,24.43,13.94,77.49,405.26,406.43,406.29,407.55,409.26,411.00,413.63,416.55,418.54,418.53,416.32,415.33,412.87,411.14,,2025-04-18 13:53:59,199,Exp003_R150_#2674_27062,18.38,17246,74.0,0.0,0,0.0,37.68,322929,14.002,Stream 2 - R150
867.24,6.00,945.00,85.04,4.00,315.00,314.87,990.00,400.0,400.00,400.0,400.0,99.88,0.0,0.00,0.00,0.00,24.05,14.30,77.41,404.25,405.14,404.73,405.60,406.61,407.64,409.31,410.90,411.90,411.91,410.25,409.84,408.12,407.17,,2025-04-18 13:59:05,199,Exp003_R150_#2674_27064,18.37,17223,74.0,0.0,0,0.0,37.66,323199,14.014,Stream 2 - R150
1169.54,6.00,945.00,201.22,4.00,315.00,290.63,990.00,400.0,400.00,400.0,400.0,99.73,0.0,0.00,0.00,1.55,22.85,27.35,77.37,403.60,404.36,403.69,404.40,405.06,405.69,406.78,407.95,408.97,409.67,408.50,408.36,406.76,405.86,,2025-04-18 14:04:07,199,Exp003_R150_#2674_27066,18.36,18013,76.0,0.0,0,0.0,37.68,329352,14.28,Stream 2 - R150
1473.54,6.00,945.00,945.36,4.00,315.00,314.92,990.00,400.0,400.00,400.0,400.0,99.93,0.0,0.00,0.00,0.00,28.66,55.44,77.71,404.30,405.57,405.59,406.97,408.89,411.25,415.62,421.50,426.99,428.19,425.66,423.70,419.80,416.23,,2025-04-18 14:09:11,199,Exp003_R150_#2674_27069,18.36,17145,74.0,0.0,0,0.0,37.69,322343,13.977,Stream 2 - R150
1777.53,6.00,945.00,945.07,4.00,315.00,314.99,990.00,400.0,400.00,400.0,400.0,99.95,0.0,0.00,2.25,0.00,28.66,31.59,77.70,405.36,406.85,407.05,408.66,410.79,413.39,417.94,424.08,429.60,430.78,428.23,426.29,422.49,418.93,,2025-04-18 14:14:15,199,Exp003_R150_#2674_27071,18.38,16828,73.0,0.0,0,0.0,37.68,320956,13.916,Stream 2 - R150
2083.27,6.00,945.00,945.04,4.00,315.00,314.98,990.00,400.0,400.00,400.0,400.0,99.97,0.0,0.00,0.12,0.00,28.66,30.83,77.71,405.56,407.02,407.34,408.95,411.19,413.79,418.37,424.52,430.12,431.27,428.76,426.84,422.92,419.46,,2025-04-18 14:19:21,199,Exp003_R150_#2674_27074,18.38,17140,74.0,21.39,165208,15.972,37.7,323258,14.016,Stream 2 - R150
2385.54,6.00,945.00,945.37,4.00,315.00,314.93,990.00,400.0,400.00,400.0,400.0,99.98,0.0,0.00,0.18,0.00,28.66,30.21,77.71,405.57,407.06,407.42,409.05,411.23,413.82,418.43,424.65,430.32,431.54,429.02,427.06,423.18,419.62,,2025-04-18 14:24:23,199,Exp003_R150_#2674_27076,18.38,17118,74.0,21.39,164866,15.939,37.69,322871,13.999,Stream 2 - R150
2689.54,6.00,945.00,944.83,4.00,315.00,314.94,990.00,400.01,400.00,400.01,400.0,99.95,0.0,0.00,0.00,0.00,28.66,31.37,77.69,405.60,407.11,407.40,409.04,411.21,413.85,418.48,424.58,430.20,431.55,429.00,427.02,423.16,419.71,,2025-04-18 14:29:27,199,Exp003_R150_#2674_27078,18.38,17075,74.0,21.39,164725,15.925,37.69,322097,13.966,Stream 2 - R150
2993.54,6.00,945.00,944.97,4.00,315.00,314.94,990.00,399.99,400.00,399.99,400.0,99.93,0.0,0.00,0.00,0.00,28.66,31.01,77.69,405.47,407.00,407.23,408.85,411.12,413.83,418.35,424.53,430.13,431.48,429.01,427.05,423.04,419.70,,2025-04-18 14:34:31,199,Exp003_R150_#2674_27081,18.38,17312,74.0,0.0,0,0.0,37.67,322600,13.988,Stream 2 - R150
3299.25,6.00,945.00,945.02,4.00,315.00,314.99,990.00,400.0,400.00,400.0,400.0,99.82,0.0,0.00,0.00,0.00,28.66,30.92,77.61,405.36,406.91,407.21,408.83,411.13,413.84,418.35,424.53,430.16,431.47,428.98,427.04,422.99,419.64,,2025-04-18 14:39:37,199,Exp003_R150_#2674_27083,18.37,17248,74.0,0.0,0,0.0,37.66,322528,13.985,Stream 2 - R150
3601.52,6.00,945.00,945.0,4.00,315.00,315.0,990.00,400.01,400.00,400.01,400.0,99.84,0.0,0.00,0.00,0.00,28.66,30.94,77.62,405.45,406.94,407.24,408.84,411.10,413.81,418.38,424.56,430.24,431.48,428.96,427.04,423.09,419.71,,2025-04-18 14:44:39,199,Exp003_R150_#2674_27085,18.37,17224,74.0,0.0,0,0.0,37.7,323048,14.007,Stream 2 - R150
