RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
139.28,6.00,945.00,944.96,4.00,315.00,315.02,990.00,399.98,400.00,399.98,400.0,94.4,0.0,0.00,0.00,0.00,28.66,30.65,73.28,407.79,409.44,410.00,411.30,413.46,415.98,420.52,426.50,431.66,433.31,431.04,429.29,424.76,422.22,,2025-04-10 21:38:17,189,Exp003_R150_#2674_24403,0.0,0,0.0,21.77,149381,14.442,37.85,311595,13.51,Stream 2 - R150
441.53,6.00,945.00,945.04,4.00,315.00,315.0,990.00,399.94,400.00,399.94,400.0,94.4,0.0,0.00,0.00,0.00,28.66,30.74,73.28,405.68,407.34,407.90,409.19,411.43,413.95,418.40,424.38,429.59,431.29,429.03,427.29,422.89,420.35,,2025-04-10 21:43:19,189,Exp003_R150_#2674_24405,0.0,0,0.0,21.77,149481,14.451,37.86,308396,13.372,Stream 2 - R150
745.52,6.00,945.00,944.96,4.00,315.00,314.98,990.00,399.99,400.00,399.99,400.0,94.39,0.0,0.00,0.00,0.00,28.66,30.71,73.28,404.87,406.51,407.11,408.42,410.70,413.19,417.68,423.67,428.82,430.68,428.45,426.76,422.29,419.71,,2025-04-10 21:48:23,189,Exp003_R150_#2674_24407,0.0,0,0.0,21.78,149789,14.481,37.86,307644,13.339,Stream 2 - R150
1049.55,6.00,945.00,944.99,4.00,315.00,314.99,990.00,400.0,400.00,400.0,400.0,94.4,0.0,0.00,0.00,0.00,28.66,30.75,73.28,404.67,406.37,406.94,408.31,410.52,412.93,417.49,423.43,428.62,430.44,428.28,426.58,422.18,419.58,,2025-04-10 21:53:27,189,Exp003_R150_#2674_24408,0.0,0,0.0,21.78,149788,14.481,37.86,307396,13.328,Stream 2 - R150
1355.28,6.00,945.00,944.99,4.00,315.00,315.03,990.00,400.0,400.00,400.0,400.0,94.39,0.0,0.00,0.00,0.00,28.66,30.76,73.28,404.57,406.27,406.90,408.21,410.38,412.80,417.47,423.39,428.57,430.38,428.20,426.46,422.02,419.44,,2025-04-10 21:58:33,189,Exp003_R150_#2674_24410,0.0,0,0.0,21.78,150139,14.515,37.87,307343,13.326,Stream 2 - R150
1657.53,6.00,945.00,944.99,4.00,315.00,314.98,990.00,400.0,400.00,400.0,400.0,94.39,0.0,0.00,0.00,0.00,28.66,30.75,73.28,404.56,406.25,406.81,408.13,410.41,412.85,417.46,423.37,428.50,430.36,428.18,426.46,421.97,419.38,,2025-04-10 22:03:35,189,Exp003_R150_#2674_24412,0.0,0,0.0,21.78,150315,14.532,37.82,307304,13.324,Stream 2 - R150
1961.53,6.00,945.00,945.04,4.00,315.00,314.99,990.00,400.0,400.00,400.0,400.0,94.38,0.0,0.00,0.00,0.00,28.66,30.72,73.27,404.65,406.29,406.92,408.25,410.46,412.88,417.44,423.35,428.58,430.30,428.18,426.49,422.06,419.44,,2025-04-10 22:08:39,189,Exp003_R150_#2674_24413,0.0,0,0.0,21.78,150407,14.541,37.82,307345,13.326,Stream 2 - R150
2265.51,6.00,945.00,945.03,4.00,315.00,315.01,990.00,400.0,400.00,400.0,400.0,94.37,0.0,0.00,0.00,0.00,28.66,30.76,73.27,404.67,406.32,406.92,408.24,410.40,412.86,417.44,423.36,428.52,430.36,428.17,426.46,422.04,419.43,,2025-04-10 22:13:43,189,Exp003_R150_#2674_24415,0.0,0,0.0,21.78,150763,14.575,37.83,307486,13.332,Stream 2 - R150
2571.26,6.00,945.00,944.93,4.00,315.00,314.98,990.00,400.0,400.00,400.0,400.0,94.36,0.0,0.00,0.00,0.00,28.66,30.75,73.26,404.67,406.29,406.95,408.27,410.47,412.90,417.50,423.43,428.58,430.33,428.21,426.49,421.99,419.38,,2025-04-10 22:18:49,189,Exp003_R150_#2674_24417,0.0,0,0.0,21.78,150808,14.58,37.83,307451,13.331,Stream 2 - R150
2873.5,6.00,945.00,944.99,4.00,315.00,315.02,990.00,400.0,400.00,400.0,400.0,94.35,0.0,0.00,0.00,0.00,28.66,30.75,73.26,404.75,406.39,407.01,408.37,410.53,412.95,417.42,423.34,428.57,430.26,428.18,426.48,421.97,419.36,,2025-04-10 22:23:51,189,Exp003_R150_#2674_24418,0.0,0,0.0,21.77,149529,14.456,37.83,307439,13.33,Stream 2 - R150
3177.5,6.00,945.00,944.95,4.00,315.00,314.94,990.00,400.0,400.00,400.0,400.0,94.34,0.0,0.00,0.00,0.00,28.66,30.73,73.25,404.78,406.43,406.98,408.32,410.53,413.02,417.45,423.35,428.66,430.35,428.16,426.45,422.07,419.44,,2025-04-10 22:28:55,189,Exp003_R150_#2674_24420,0.0,0,0.0,21.78,149864,14.488,37.83,307502,13.333,Stream 2 - R150
