RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
217.54,6.00,945.00,945.01,4.00,315.00,314.99,990.00,401.2,450.00,401.2,450.0,94.39,0.0,0.00,0.00,0.00,28.66,30.70,73.24,405.52,407.04,407.74,408.99,411.20,413.76,418.19,424.24,429.77,431.30,429.09,427.39,422.84,420.14,,2025-04-11 13:25:43,190,Exp003_R150_#2674_24719,18.42,15718,71.0,21.75,235597,22.777,37.78,312029,13.529,Stream 2 - R150
523.29,6.00,945.00,944.98,4.00,315.00,314.94,990.00,405.81,450.00,405.81,450.0,94.41,0.0,0.00,0.00,0.00,28.66,30.67,73.25,409.12,410.67,411.47,412.63,414.83,417.54,422.17,428.33,433.87,435.52,433.20,431.40,426.95,424.10,,2025-04-11 13:30:49,190,Exp003_R150_#2674_24721,18.42,15391,70.0,21.74,235642,22.781,37.76,319414,13.849,Stream 2 - R150
825.59,6.00,945.00,945.06,4.00,315.00,315.02,990.00,410.88,450.00,410.88,450.0,94.41,0.0,0.00,0.00,0.00,28.66,30.77,73.26,413.75,415.42,416.12,417.57,419.69,422.36,427.18,433.47,439.12,440.69,438.18,436.31,431.75,428.96,,2025-04-11 13:35:51,190,Exp003_R150_#2674_24722,18.42,15578,71.0,21.75,235667,22.783,37.74,323355,14.02,Stream 2 - R150
1129.65,6.00,945.00,945.05,4.00,315.00,315.0,990.00,415.95,450.00,415.95,450.0,94.41,0.0,0.00,0.00,0.00,28.66,30.76,73.26,418.82,420.49,421.16,422.49,424.73,427.36,432.49,438.88,444.46,445.97,443.43,441.46,436.80,434.01,,2025-04-11 13:40:55,190,Exp003_R150_#2674_24724,18.42,15340,70.0,21.74,234934,22.713,37.71,330071,14.312,Stream 2 - R150
1433.58,6.00,945.00,945.03,4.00,315.00,315.01,990.00,421.01,450.00,421.01,450.0,94.41,0.0,0.00,0.00,0.00,28.66,30.73,73.26,424.02,425.69,426.33,427.60,430.02,432.77,437.85,444.30,449.84,451.39,448.59,446.55,441.88,439.01,,2025-04-11 13:45:59,190,Exp003_R150_#2674_24726,18.42,15497,70.0,21.75,235081,22.727,37.74,335014,14.526,Stream 2 - R150
1739.32,6.00,945.00,945.0,4.00,315.00,314.99,990.00,426.08,450.00,426.08,450.0,94.41,0.0,0.00,0.00,0.00,28.66,30.73,73.26,429.29,430.89,431.56,432.86,435.29,437.97,443.16,449.70,455.25,456.73,453.78,451.67,446.90,444.08,,2025-04-11 13:51:05,190,Exp003_R150_#2674_24727,18.42,15427,70.0,21.75,234765,22.696,37.73,336765,14.602,Stream 2 - R150
2041.64,6.00,945.00,944.99,4.00,315.00,314.97,990.00,431.14,450.00,431.14,450.0,94.42,0.0,0.00,0.00,0.00,28.66,30.76,73.26,434.46,436.07,436.83,438.00,440.49,443.40,448.41,454.99,460.72,461.92,458.81,456.62,451.89,449.10,,2025-04-11 13:56:07,190,Exp003_R150_#2674_24729,18.42,15191,70.0,21.74,234271,22.648,37.72,338697,14.686,Stream 2 - R150
2345.59,6.00,945.00,944.95,4.00,315.00,314.97,990.00,436.21,450.00,436.21,450.0,94.42,0.0,0.00,0.00,0.00,28.66,30.79,73.26,439.64,441.36,442.01,443.37,445.78,448.55,453.71,460.29,465.72,466.98,463.84,461.49,456.82,454.04,,2025-04-11 14:01:11,190,Exp003_R150_#2674_24731,18.41,15452,70.0,21.73,234102,22.632,37.7,338621,14.682,Stream 2 - R150
2649.59,6.00,945.00,944.98,4.00,315.00,314.97,990.00,441.28,450.00,441.28,450.0,94.42,0.0,0.00,0.00,0.00,28.66,30.72,73.26,444.89,446.50,447.14,448.47,450.90,453.78,458.89,465.46,470.93,471.99,468.69,466.33,461.61,458.84,,2025-04-11 14:06:15,190,Exp003_R150_#2674_24732,18.42,15237,70.0,21.74,234382,22.659,37.7,337765,14.645,Stream 2 - R150
2955.32,6.00,945.00,944.98,4.00,315.00,315.0,990.00,446.34,450.00,446.34,450.0,94.43,0.0,0.00,0.00,0.00,28.66,30.75,73.27,450.02,451.59,452.36,453.57,456.03,459.03,464.02,470.60,476.03,476.91,473.39,470.95,466.29,463.62,,2025-04-11 14:11:21,190,Exp003_R150_#2674_24734,18.42,15426,70.0,21.74,234650,22.685,37.74,334501,14.504,Stream 2 - R150
