RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
25.43,6.00,945.00,709.72,4.00,243.30,257.56,990.00,250.05,250.00,250.05,250.0,98.33,71.7,53.56,0.00,0.00,27.11,79.04,76.98,251.49,251.72,251.77,251.98,251.85,252.25,251.98,252.15,251.73,252.76,252.28,253.14,251.19,252.27,,2025-03-31 11:51:28,153,Exp003_R150_#2674_19465,19.18,2579,16.0,22.21,652167,63.049,38.48,10038,0.435,Stream 2 - R150
329.47,6.00,945.00,944.88,4.00,243.30,243.3,990.00,249.99,250.00,249.99,250.0,98.33,71.7,71.69,0.00,0.00,28.66,70.76,76.98,251.12,251.51,251.52,251.86,251.75,252.17,251.91,252.10,251.86,252.87,252.55,253.34,251.48,252.58,,2025-03-31 11:56:32,153,Exp003_R150_#2674_19466,19.28,17385,75.0,22.31,303069,29.3,38.53,1586,0.069,Stream 2 - R150
635.12,6.00,945.00,944.97,4.00,243.30,243.3,990.00,250.0,250.00,250.0,250.0,98.33,71.7,71.69,0.00,0.00,28.66,31.66,76.98,250.60,251.08,251.41,251.62,251.66,252.22,251.79,251.97,251.71,252.62,252.58,253.33,251.60,252.61,,2025-03-31 12:01:38,153,Exp003_R150_#2674_19468,18.43,19124,78.0,22.31,271079,26.207,38.6,814,0.035,Stream 2 - R150
937.46,6.00,945.00,944.95,4.00,243.30,243.29,990.00,250.0,250.00,250.0,250.0,98.33,71.7,71.69,0.00,0.00,28.66,30.87,76.99,250.31,250.72,251.29,251.60,251.67,252.08,251.59,251.78,251.59,252.42,252.62,253.37,251.63,252.59,,2025-03-31 12:06:40,153,Exp003_R150_#2674_19470,18.41,19722,78.0,22.3,263184,25.444,38.65,636,0.028,Stream 2 - R150
1241.45,6.00,945.00,945.02,4.00,243.30,243.3,990.00,250.0,250.00,250.0,250.0,98.34,71.7,71.70,0.00,0.00,28.66,30.76,76.99,250.07,250.52,251.24,251.46,251.38,251.99,251.40,251.61,251.44,252.30,252.66,253.39,251.69,252.67,,2025-03-31 12:11:44,153,Exp003_R150_#2674_19471,18.42,19437,78.0,22.31,261387,25.27,38.67,588,0.025,Stream 2 - R150
1545.47,6.00,945.00,944.96,4.00,243.30,243.29,990.00,250.0,250.00,250.0,250.0,98.37,71.7,71.70,0.00,0.00,28.66,30.76,77.00,249.99,250.47,251.01,251.44,251.30,251.98,251.35,251.54,251.04,252.22,252.60,253.37,251.71,252.55,,2025-03-31 12:16:48,153,Exp003_R150_#2674_19473,18.41,20060,79.0,22.32,259741,25.111,38.66,513,0.022,Stream 2 - R150
1851.09,6.00,945.00,944.9,4.00,243.30,243.29,990.00,250.0,250.00,250.0,250.0,98.41,71.7,71.70,0.00,0.00,28.66,30.76,77.04,249.88,250.32,251.17,251.50,251.31,252.15,251.30,251.54,251.00,252.21,252.72,253.50,251.90,252.79,,2025-03-31 12:21:54,153,Exp003_R150_#2674_19475,18.42,19571,78.0,22.32,259246,25.063,38.68,463,0.02,Stream 2 - R150
2153.45,6.00,945.00,944.92,4.00,243.30,243.29,990.00,250.0,250.00,250.0,250.0,98.45,71.7,71.70,0.00,0.00,28.66,30.72,77.07,249.85,250.29,251.14,251.55,251.35,252.18,251.34,251.68,251.06,252.26,252.72,253.52,251.91,252.83,,2025-03-31 12:26:56,153,Exp003_R150_#2674_19476,18.41,20042,79.0,22.32,258663,25.007,38.71,441,0.019,Stream 2 - R150
2457.45,6.00,945.00,945.0,4.00,243.30,243.28,990.00,250.0,250.00,250.0,250.0,98.5,71.7,71.70,0.00,0.00,28.66,30.73,77.10,249.88,250.35,251.15,251.60,251.38,252.12,251.38,251.67,251.05,252.26,252.66,253.53,251.78,252.68,,2025-03-31 12:32:00,153,Exp003_R150_#2674_19478,18.41,20151,79.0,22.32,259452,25.083,38.73,409,0.018,Stream 2 - R150
2761.45,6.00,945.00,944.96,4.00,243.30,243.28,990.00,250.0,250.00,250.0,250.0,98.54,71.7,71.70,0.00,0.00,28.66,30.71,77.13,249.84,250.36,251.16,251.55,251.30,252.16,251.25,251.56,250.80,252.12,252.62,253.53,251.81,252.79,,2025-03-31 12:37:04,153,Exp003_R150_#2674_19480,18.41,20138,79.0,22.32,258940,25.033,38.76,375,0.016,Stream 2 - R150
