RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
249.41,6.00,945.00,944.89,4.00,242.70,242.69,990.00,400.0,400.00,400.0,400.0,99.82,72.3,72.30,0.00,0.00,28.66,30.80,78.21,404.51,405.75,407.78,408.52,410.79,413.18,416.48,422.34,426.73,429.21,427.67,426.50,422.38,419.37,,2025-04-25 18:09:59,219,Exp003_R150_#2674_31851,18.41,16187,72.0,21.58,204487,19.769,37.81,287285,12.456,Stream 2 - R150
555.13,6.00,945.00,944.9,4.00,242.70,242.62,990.00,400.0,400.00,400.0,400.0,99.9,72.3,72.30,0.00,0.00,28.66,30.90,78.26,404.54,405.79,407.76,408.47,410.79,413.14,416.46,422.32,426.83,429.22,427.68,426.52,422.38,419.37,,2025-04-25 18:15:05,219,Exp003_R150_#2674_31853,18.4,15989,71.0,21.57,203745,19.697,37.77,285897,12.396,Stream 2 - R150
857.43,6.00,945.00,945.03,4.00,242.70,242.68,990.00,400.01,400.00,400.01,400.0,99.84,72.3,72.30,0.00,0.00,28.66,30.74,78.22,404.51,405.73,407.77,408.41,410.80,413.08,416.58,422.46,426.88,429.11,427.61,426.47,422.38,419.40,,2025-04-25 18:20:07,219,Exp003_R150_#2674_31856,18.41,16133,72.0,21.58,203710,19.694,37.74,286682,12.43,Stream 2 - R150
1161.43,6.00,945.00,945.04,4.00,242.70,242.69,990.00,400.0,400.00,400.0,400.0,99.94,72.3,72.30,0.00,0.00,28.66,30.30,78.29,404.21,405.63,407.71,408.16,410.73,412.92,416.40,422.27,426.50,429.22,427.74,426.56,422.37,419.40,,2025-04-25 18:25:11,219,Exp003_R150_#2674_31858,18.41,16183,72.0,21.58,203813,19.704,37.75,286271,12.412,Stream 2 - R150
1465.43,6.00,945.00,944.93,4.00,242.70,242.68,990.00,400.0,400.00,400.0,400.0,99.85,72.3,72.30,0.00,0.00,28.66,30.93,78.23,404.23,405.38,407.75,408.09,410.74,413.04,416.47,422.32,426.16,428.89,427.64,426.45,422.32,419.39,,2025-04-25 18:30:15,219,Exp003_R150_#2674_31860,18.4,16286,72.0,21.57,202673,19.594,37.77,287001,12.444,Stream 2 - R150
1771.23,6.00,945.00,945.13,4.00,242.70,242.68,990.00,399.99,400.00,399.99,400.0,99.87,72.3,72.30,0.00,0.00,28.66,30.38,78.24,404.01,405.25,407.80,408.35,410.71,412.89,416.42,422.22,426.51,429.02,427.76,426.55,422.31,419.37,,2025-04-25 18:35:21,219,Exp003_R150_#2674_31862,18.41,16180,72.0,21.58,203428,19.667,37.79,286984,12.443,Stream 2 - R150
2073.55,6.00,945.00,944.97,4.00,242.70,242.7,990.00,400.01,400.00,400.01,400.0,99.85,72.3,72.30,0.00,0.00,28.66,30.91,78.22,404.07,405.40,407.81,408.32,410.83,412.99,416.42,422.23,426.40,428.97,427.79,426.54,422.47,419.58,,2025-04-25 18:40:23,219,Exp003_R150_#2674_31865,18.41,16148,72.0,21.58,203114,19.636,37.78,285410,12.375,Stream 2 - R150
2377.54,6.00,945.00,944.98,4.00,242.70,242.63,990.00,400.0,400.00,400.0,400.0,99.93,72.3,72.30,0.00,0.00,28.66,30.89,78.27,404.10,405.40,407.85,408.38,410.81,413.01,416.35,422.15,426.51,429.06,427.81,426.57,422.33,419.42,,2025-04-25 18:45:27,219,Exp003_R150_#2674_31867,18.41,16069,72.0,21.57,202745,19.601,37.77,285105,12.362,Stream 2 - R150
2681.51,6.00,945.00,945.08,4.00,242.70,242.7,990.00,400.02,400.00,400.02,400.0,99.84,72.3,72.30,0.00,0.00,28.66,30.61,78.21,404.13,405.39,407.82,408.48,410.82,413.11,416.48,422.26,426.48,428.93,427.67,426.45,422.40,419.47,,2025-04-25 18:50:31,219,Exp003_R150_#2674_31869,18.4,15956,71.0,21.57,202307,19.558,37.8,285318,12.371,Stream 2 - R150
2987.23,6.00,945.00,944.94,4.00,242.70,242.69,990.00,399.98,400.00,399.98,400.0,99.86,72.3,72.31,0.00,0.00,28.66,30.91,78.23,404.05,405.22,407.60,408.21,410.69,412.93,416.17,421.93,426.35,428.69,427.52,426.24,422.15,419.19,,2025-04-25 18:55:37,219,Exp003_R150_#2674_31872,18.41,16211,72.0,21.58,202937,19.619,37.79,285007,12.358,Stream 2 - R150
3289.51,6.00,945.00,944.98,4.00,242.70,242.7,990.00,400.0,400.00,400.0,400.0,99.84,72.3,72.30,0.00,0.00,28.66,30.74,78.21,404.06,405.18,407.52,408.00,410.43,412.63,416.16,421.89,426.22,428.65,427.49,426.15,422.16,419.10,,2025-04-25 19:00:39,219,Exp003_R150_#2674_31874,18.4,16007,71.0,21.57,201996,19.528,37.78,286145,12.407,Stream 2 - R150
3593.5,6.00,945.00,944.92,4.00,242.70,242.75,990.00,399.99,400.00,399.99,400.0,99.92,72.3,72.30,0.00,0.00,28.66,30.72,78.26,403.98,405.22,407.57,408.09,410.47,412.71,416.22,422.00,426.20,428.73,427.53,426.18,422.21,419.11,,2025-04-25 19:05:43,219,Exp003_R150_#2674_31876,18.4,16301,72.0,21.56,201319,19.463,37.77,284335,12.329,Stream 2 - R150
