RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
137.66,6.00,945.00,945.05,4.00,315.00,315.1,990.00,250.1,450.00,250.1,450.0,100.02,0.0,0.00,0.00,0.00,28.67,33.14,76.41,249.76,249.99,249.67,249.89,250.09,250.30,250.49,250.78,250.79,251.39,250.96,251.67,251.08,251.12,,2025-02-22 11:45:52,59,Exp003_R150_#2674_8038,19.25,19188,78.0,22.14,255809,24.731,38.71,1714,0.074,Stream 2 - R150
441.64,6.00,945.00,945.02,4.00,315.00,315.57,990.00,250.9,450.00,250.9,450.0,100.01,0.0,0.00,0.00,0.00,28.70,33.12,76.40,250.21,250.45,250.02,250.25,250.57,250.71,250.89,251.20,251.12,251.82,251.43,252.07,251.56,251.65,,2025-02-22 11:50:56,59,Exp003_R150_#2674_8040,19.25,19112,77.0,22.14,256103,24.759,38.71,1743,0.076,Stream 2 - R150
745.64,6.00,945.00,944.98,4.00,315.00,315.47,990.00,251.91,450.00,251.91,450.0,100.01,0.0,0.00,0.00,0.00,28.70,33.09,76.41,250.89,251.14,250.72,250.95,251.24,251.37,251.61,251.93,251.88,252.57,252.16,252.83,252.27,252.31,,2025-02-22 11:56:00,59,Exp003_R150_#2674_8042,19.26,19424,78.0,22.15,257507,24.895,38.72,1840,0.08,Stream 2 - R150
1049.7,6.00,945.00,945.09,4.00,315.00,315.25,990.00,252.93,450.00,252.93,450.0,100.01,0.0,0.00,0.00,0.00,28.68,32.02,76.41,251.69,251.98,251.58,251.80,251.98,252.20,252.43,252.77,252.74,253.39,253.00,253.69,253.11,253.16,,2025-02-22 12:01:04,59,Exp003_R150_#2674_8043,19.26,19459,78.0,22.16,257024,24.848,38.71,1862,0.081,Stream 2 - R150
1353.69,6.00,945.00,945.06,4.00,315.00,315.18,990.00,253.94,450.00,253.94,450.0,100.01,0.0,0.00,0.00,0.00,28.68,32.61,76.41,252.71,253.01,252.53,252.76,252.98,253.20,253.42,253.69,253.67,254.37,253.99,254.62,254.02,254.04,,2025-02-22 12:06:08,59,Exp003_R150_#2674_8045,19.26,19453,78.0,22.16,257508,24.895,38.71,1938,0.084,Stream 2 - R150
1657.69,6.00,945.00,945.04,4.00,315.00,315.28,990.00,254.96,450.00,254.96,450.0,100.02,0.0,0.00,0.00,0.00,28.68,32.84,76.40,253.63,253.89,253.46,253.68,253.83,254.02,254.32,254.66,254.64,255.39,254.98,255.65,255.02,255.03,,2025-02-22 12:11:12,59,Exp003_R150_#2674_8047,19.26,19453,78.0,22.17,257622,24.906,38.7,2077,0.09,Stream 2 - R150
1961.71,6.00,945.00,945.03,4.00,315.00,315.23,990.00,255.96,450.00,255.96,450.0,100.01,0.0,0.00,0.00,0.00,28.68,32.96,76.41,254.66,254.88,254.53,254.77,254.93,255.07,255.38,255.67,255.64,256.35,256.00,256.64,256.05,256.12,,2025-02-22 12:16:16,59,Exp003_R150_#2674_8048,19.26,19215,78.0,22.17,257771,24.92,38.7,2118,0.092,Stream 2 - R150
2265.68,6.00,945.00,944.99,4.00,315.00,315.42,990.00,256.98,450.00,256.98,450.0,100.01,0.0,0.00,0.00,0.00,28.69,33.21,76.41,255.66,255.97,255.50,255.75,255.92,256.16,256.39,256.70,256.67,257.41,256.97,257.66,257.02,257.05,,2025-02-22 12:21:20,59,Exp003_R150_#2674_8050,19.26,19291,78.0,22.18,257799,24.923,38.7,2286,0.099,Stream 2 - R150
2569.69,6.00,945.00,944.97,4.00,315.00,315.48,990.00,258.0,450.00,258.0,450.0,100.01,0.0,0.00,0.00,0.00,28.70,33.04,76.41,256.68,256.90,256.53,256.75,256.97,257.13,257.41,257.68,257.72,258.46,258.01,258.67,258.07,258.10,,2025-02-22 12:26:24,59,Exp003_R150_#2674_8052,19.26,18713,77.0,22.18,258261,24.968,38.7,2440,0.106,Stream 2 - R150
2873.67,6.00,945.00,944.99,4.00,315.00,315.37,990.00,259.01,450.00,259.01,450.0,100.01,0.0,0.00,0.00,0.00,28.69,32.75,76.41,257.71,257.91,257.63,257.81,257.98,258.16,258.43,258.75,258.80,259.53,259.11,259.82,259.20,259.20,,2025-02-22 12:31:28,59,Exp003_R150_#2674_8053,19.26,18743,77.0,22.18,259118,25.051,38.71,2358,0.102,Stream 2 - R150
3177.79,6.00,945.00,944.99,4.00,315.00,315.28,990.00,260.02,450.00,260.02,450.0,100.0,0.0,0.00,0.00,0.00,28.68,32.83,76.41,258.78,259.01,258.57,258.81,259.04,259.23,259.49,259.77,259.76,260.45,260.11,260.78,260.23,260.21,,2025-02-22 12:36:32,59,Exp003_R150_#2674_8055,19.25,18673,77.0,22.18,258782,25.018,38.7,2449,0.106,Stream 2 - R150
3481.65,6.00,945.00,945.04,4.00,315.00,315.44,990.00,261.04,450.00,261.04,450.0,100.01,0.0,0.00,0.00,0.00,28.70,32.99,76.41,259.80,260.08,259.65,259.80,260.05,260.26,260.51,260.86,260.86,261.52,261.13,261.79,261.19,261.20,,2025-02-22 12:41:36,59,Exp003_R150_#2674_8057,19.25,18654,77.0,22.18,259546,25.092,38.69,2588,0.112,Stream 2 - R150
3785.65,6.00,945.00,945.0,4.00,315.00,315.32,990.00,262.04,450.00,262.04,450.0,100.01,0.0,0.00,0.00,0.00,28.69,32.84,76.41,260.82,261.08,260.62,260.88,261.15,261.38,261.51,261.84,261.86,262.59,262.21,262.92,262.27,262.27,,2025-02-22 12:46:40,59,Exp003_R150_#2674_8058,19.25,18654,77.0,22.18,258648,25.005,38.68,2848,0.123,Stream 2 - R150
4089.66,6.00,945.00,944.96,4.00,315.00,315.24,990.00,263.06,450.00,263.06,450.0,100.02,0.0,0.00,0.00,0.00,28.68,32.42,76.41,261.85,262.12,261.70,261.87,262.15,262.32,262.61,262.88,262.83,263.57,263.22,263.87,263.35,263.36,,2025-02-22 12:51:44,59,Exp003_R150_#2674_8060,19.25,18705,77.0,22.19,259458,25.083,38.67,2969,0.129,Stream 2 - R150
4393.66,6.00,945.00,945.01,4.00,315.00,315.49,990.00,264.07,450.00,264.07,450.0,100.01,0.0,0.00,0.00,0.00,28.70,32.63,76.41,262.90,263.17,262.78,262.99,263.15,263.37,263.60,263.92,263.97,264.72,264.29,264.98,264.32,264.33,,2025-02-22 12:56:48,59,Exp003_R150_#2674_8062,19.25,19210,78.0,22.19,258628,25.003,38.67,3308,0.143,Stream 2 - R150
4697.69,6.00,945.00,945.0,4.00,315.00,315.27,990.00,265.09,450.00,265.09,450.0,100.0,0.0,0.00,0.00,0.00,28.68,32.79,76.41,263.93,264.16,263.75,263.96,264.20,264.34,264.67,264.98,265.03,265.76,265.31,266.02,265.45,265.48,,2025-02-22 13:01:52,59,Exp003_R150_#2674_8064,19.25,18789,77.0,22.2,259183,25.057,38.67,3491,0.151,Stream 2 - R150
5001.64,6.00,945.00,945.0,4.00,315.00,315.18,990.00,266.1,450.00,266.1,450.0,100.02,0.0,0.00,0.00,0.00,28.68,33.08,76.41,264.93,265.17,264.83,265.02,265.23,265.42,265.73,266.05,266.05,266.81,266.40,267.05,266.47,266.46,,2025-02-22 13:06:56,59,Exp003_R150_#2674_8065,19.25,18793,77.0,22.2,260909,25.224,38.66,3373,0.146,Stream 2 - R150
5305.74,6.00,945.00,945.09,4.00,315.00,315.41,990.00,267.11,450.00,267.11,450.0,100.0,0.0,0.00,0.00,0.00,28.69,32.30,76.41,265.96,266.18,265.78,266.02,266.31,266.53,266.70,267.00,267.08,267.79,267.44,268.16,267.50,267.48,,2025-02-22 13:12:00,59,Exp003_R150_#2674_8067,19.25,18814,77.0,22.2,260035,25.139,38.66,3826,0.166,Stream 2 - R150
5609.68,6.00,945.00,945.0,4.00,315.00,315.38,990.00,268.13,450.00,268.13,450.0,100.01,0.0,0.00,0.00,0.00,28.69,33.01,76.41,266.95,267.29,266.90,267.08,267.47,267.67,267.86,268.14,268.11,268.88,268.47,269.15,268.61,268.58,,2025-02-22 13:17:04,59,Exp003_R150_#2674_8069,19.26,18881,77.0,22.21,259682,25.105,38.66,4122,0.179,Stream 2 - R150
