RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
73.4,6.00,945.00,944.62,4.00,122.30,141.69,990.00,450.2,450.00,450.2,450.0,99.84,192.7,172.99,0.00,0.00,28.64,31.56,78.12,451.93,453.08,455.48,456.44,459.20,461.97,466.39,473.24,478.25,479.42,476.35,473.92,469.54,466.49,,2025-04-29 18:20:55,232,Exp003_R150_#2674_34510,18.38,16725,73.054,21.41,175003,16.919,37.77,343059,14.875,Stream 2 - R150
377.47,6.00,945.00,945.02,4.00,122.30,122.26,990.00,450.11,450.00,450.11,450.0,99.91,192.7,192.67,0.00,0.00,28.66,28.40,78.16,454.37,455.46,457.83,458.78,461.41,464.15,468.56,475.35,480.21,481.32,478.10,475.61,471.36,468.32,,2025-04-29 18:25:59,232,Exp003_R150_#2674_34512,18.37,17256,74.241,21.4,168498,16.29,37.77,341113,14.79,Stream 2 - R150
683.12,6.00,945.00,945.0,4.00,122.30,122.29,990.00,450.01,450.00,450.01,450.0,99.94,192.7,192.69,0.00,0.00,28.66,30.76,78.19,454.95,456.07,458.46,459.41,462.08,464.82,469.14,475.93,480.86,481.86,478.74,476.22,471.90,468.82,,2025-04-29 18:31:05,232,Exp003_R150_#2674_34514,18.38,16168,71.808,21.4,184259,17.813,37.79,336231,14.579,Stream 2 - R150
985.46,6.00,945.00,944.99,4.00,122.30,122.3,990.00,450.0,450.00,450.0,450.0,99.87,192.7,192.72,0.00,0.00,28.66,30.80,78.15,455.23,456.31,458.60,459.53,462.18,464.90,469.22,475.97,480.77,481.89,478.82,476.30,472.01,468.98,,2025-04-29 18:36:07,232,Exp003_R150_#2674_34517,18.37,16153,71.773,21.39,182541,17.647,37.79,334506,14.504,Stream 2 - R150
1289.47,6.00,945.00,944.86,4.00,122.30,122.28,990.00,450.0,450.00,450.0,450.0,99.87,192.7,192.71,0.00,0.00,28.66,30.90,78.15,455.29,456.36,458.63,459.59,462.27,464.95,469.21,475.92,480.85,481.88,478.84,476.37,472.10,469.04,,2025-04-29 18:41:11,232,Exp003_R150_#2674_34519,18.37,16082,71.616,21.39,182151,17.61,37.8,335512,14.547,Stream 2 - R150
1593.47,6.00,945.00,945.08,4.00,122.30,122.29,990.00,450.0,450.00,450.0,450.0,99.86,192.7,192.70,0.00,0.00,28.66,30.35,78.13,455.18,456.31,458.66,459.56,462.25,464.89,469.13,475.76,480.76,481.89,478.89,476.36,472.09,469.02,,2025-04-29 18:46:15,232,Exp003_R150_#2674_34521,18.39,16142,71.749,21.41,184496,17.836,37.8,334638,14.51,Stream 2 - R150
1899.09,6.00,945.00,945.07,4.00,122.30,122.3,990.00,450.0,450.00,450.0,450.0,99.85,192.7,192.71,0.00,0.00,28.66,30.43,78.14,455.21,456.25,458.66,459.53,462.14,464.90,469.06,475.70,480.59,481.79,478.95,476.47,472.06,469.03,,2025-04-29 18:51:21,232,Exp003_R150_#2674_34524,18.39,16165,71.802,21.41,184485,17.835,37.81,333462,14.459,Stream 2 - R150
2201.45,6.00,945.00,944.97,4.00,122.30,122.3,990.00,450.0,450.00,450.0,450.0,99.85,192.7,192.71,0.00,0.00,28.66,30.41,78.13,455.16,456.16,458.64,459.49,462.13,464.88,469.03,475.68,480.47,481.76,478.99,476.50,472.14,469.12,,2025-04-29 18:56:23,232,Exp003_R150_#2674_34526,18.38,15973,71.389,21.4,183638,17.753,37.81,334702,14.512,Stream 2 - R150
2505.45,6.00,945.00,945.05,4.00,122.30,122.28,990.00,450.0,450.00,450.0,450.0,99.84,192.7,192.71,0.00,0.00,28.66,30.53,78.13,455.07,456.15,458.61,459.50,462.09,464.81,468.98,475.67,480.50,481.81,478.95,476.51,472.18,469.17,,2025-04-29 19:01:27,232,Exp003_R150_#2674_34528,18.39,16159,71.789,21.41,184410,17.828,37.82,333824,14.474,Stream 2 - R150
2809.44,6.00,945.00,945.03,4.00,122.30,122.32,990.00,450.0,450.00,450.0,450.0,99.87,192.7,192.70,0.00,0.00,28.66,30.25,78.15,454.99,456.03,458.52,459.42,462.08,464.78,468.86,475.52,480.34,481.73,479.01,476.56,472.08,469.09,,2025-04-29 19:06:31,232,Exp003_R150_#2674_34531,18.39,16183,71.842,21.41,184636,17.85,37.83,331888,14.39,Stream 2 - R150
