RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
265.51,6.00,945.00,945.0,4.00,171.60,170.11,990.00,350.0,350.00,350.0,350.0,100.01,143.4,145.12,0.00,0.00,28.68,23.56,77.02,351.31,352.99,352.56,353.46,353.94,355.52,355.04,356.63,359.14,359.62,360.43,361.30,359.70,358.63,,2025-02-14 10:53:28,31,Exp003_R150_#2674_4183,19.28,20393,80.0,22.33,228538,22.094,38.3,81920,3.552,Stream 2 - R150
569.6,6.00,945.00,945.05,4.00,171.60,171.92,990.00,350.0,350.00,350.0,350.0,100.01,143.4,143.39,0.00,0.00,28.69,29.50,77.02,351.47,353.03,352.65,353.48,354.14,355.56,355.40,357.07,359.12,359.94,360.93,361.98,360.24,359.14,,2025-02-14 10:58:32,31,Exp003_R150_#2674_4185,19.28,20089,79.0,22.33,245248,23.71,38.27,77868,3.376,Stream 2 - R150
875.41,6.00,945.00,944.99,4.00,171.60,171.92,990.00,350.0,350.00,350.0,350.0,100.0,143.4,143.40,0.00,0.00,28.69,31.04,77.02,351.56,353.13,352.59,353.37,353.97,355.46,355.39,356.98,358.88,359.79,360.68,361.88,360.25,359.10,,2025-02-14 11:03:38,31,Exp003_R150_#2674_4187,19.27,19226,78.0,22.32,252892,24.449,38.27,74438,3.228,Stream 2 - R150
1177.61,6.00,945.00,944.98,4.00,171.60,171.94,990.00,350.0,350.00,350.0,350.0,100.01,143.4,143.41,0.00,0.00,28.69,31.76,77.02,351.58,353.06,352.35,353.19,353.86,355.23,355.21,356.66,358.38,359.33,360.10,361.39,359.84,358.86,,2025-02-14 11:08:40,31,Exp003_R150_#2674_4188,19.28,19452,78.0,22.33,256743,24.821,38.29,68479,2.969,Stream 2 - R150
1481.61,6.00,945.00,945.06,4.00,171.60,171.96,990.00,350.0,350.00,350.0,350.0,99.99,143.4,143.39,0.00,0.00,28.69,31.57,77.01,351.45,352.89,352.09,352.96,353.38,354.83,354.87,356.20,357.80,358.62,359.37,360.79,359.29,358.42,,2025-02-14 11:13:44,31,Exp003_R150_#2674_4190,19.27,18680,77.0,22.32,258701,25.01,38.3,63869,2.769,Stream 2 - R150
1785.61,6.00,945.00,945.01,4.00,171.60,171.88,990.00,350.0,350.00,350.0,350.0,100.0,143.4,143.41,0.00,0.00,28.68,32.18,77.01,351.23,352.76,351.81,352.69,353.09,354.63,354.44,355.68,357.27,357.97,358.53,359.97,358.57,357.70,,2025-02-14 11:18:48,31,Exp003_R150_#2674_4192,19.27,18926,77.0,22.32,262125,25.341,38.31,54064,2.344,Stream 2 - R150
2091.48,6.00,945.00,944.91,4.00,171.60,171.91,990.00,350.0,350.00,350.0,350.0,100.01,143.4,143.39,0.00,0.00,28.68,32.06,77.02,351.16,352.61,351.66,352.46,352.93,354.31,354.09,355.24,356.78,357.39,357.83,359.26,358.02,357.30,,2025-02-14 11:23:54,31,Exp003_R150_#2674_4193,19.27,19408,78.0,22.32,261864,25.316,38.32,51501,2.233,Stream 2 - R150
2393.59,6.00,945.00,944.99,4.00,171.60,171.9,990.00,350.08,350.00,350.08,350.0,100.02,143.4,143.34,0.00,0.00,28.68,32.39,77.01,351.08,352.50,351.48,352.28,352.71,354.02,353.73,354.83,356.29,356.80,357.12,358.49,357.23,356.70,,2025-02-14 11:28:56,31,Exp003_R150_#2674_4195,19.26,18698,77.0,22.31,262656,25.393,38.32,46269,2.006,Stream 2 - R150
2697.61,6.00,945.00,945.0,4.00,171.60,171.9,990.00,349.91,350.00,349.91,350.0,100.01,143.4,143.38,0.00,0.00,28.68,32.56,77.01,350.55,351.87,350.91,351.60,352.16,353.29,353.09,354.08,355.39,355.88,356.12,357.45,356.17,355.68,,2025-02-14 11:34:00,31,Exp003_R150_#2674_4197,19.26,19025,77.0,22.31,265256,25.644,38.32,38983,1.69,Stream 2 - R150
3001.58,6.00,945.00,944.99,4.00,171.60,171.99,990.00,350.0,350.00,350.0,350.0,100.02,143.4,143.35,0.00,0.00,28.69,32.15,77.01,350.38,351.70,350.78,351.48,352.00,353.14,352.81,353.76,355.06,355.42,355.59,356.87,355.68,355.26,,2025-02-14 11:39:04,31,Exp003_R150_#2674_4198,19.26,18927,77.0,22.31,264570,25.578,38.33,37122,1.61,Stream 2 - R150
