RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
297.52,6.00,945.00,928.34,4.00,315.00,313.58,990.00,401.93,520.00,401.93,520.0,96.35,0.0,0.00,0.00,0.00,28.47,4.25,43.62,404.70,404.77,406.05,406.64,407.38,409.36,411.21,415.36,419.12,420.32,418.86,417.64,413.70,411.42,,2025-03-05 09:37:44,100,Exp003_R150_#2674_13272,19.01,511,3.0,22.18,825272,79.784,38.54,28735,1.246,Stream 2 - R150
601.59,6.00,945.00,944.98,4.00,315.00,315.11,990.00,407.14,520.00,407.14,520.0,99.85,0.0,0.00,0.00,0.00,28.67,28.88,75.65,410.07,410.85,412.68,413.95,415.77,418.96,422.71,429.44,435.35,436.90,435.03,433.19,428.47,425.23,,2025-03-05 09:42:48,100,Exp003_R150_#2674_13274,19.22,15511,70.0,22.33,243745,23.564,37.77,327594,14.204,Stream 2 - R150
907.2,6.00,945.00,945.05,4.00,315.00,314.99,990.00,412.2,520.00,412.2,520.0,99.84,0.0,0.00,0.00,0.00,28.66,30.62,75.98,415.62,416.59,418.49,419.98,422.03,425.54,429.66,436.76,442.93,444.22,442.11,440.18,435.32,432.07,,2025-03-05 09:47:54,100,Exp003_R150_#2674_13276,19.22,15468,70.0,22.34,242240,23.419,37.75,340909,14.782,Stream 2 - R150
1209.51,6.00,945.00,945.02,4.00,315.00,315.03,990.00,417.27,520.00,417.27,520.0,99.83,0.0,0.00,0.00,0.00,28.66,31.01,76.09,420.92,421.85,423.78,425.38,427.44,431.06,435.60,442.86,449.18,450.23,447.75,445.79,440.87,437.65,,2025-03-05 09:52:56,100,Exp003_R150_#2674_13277,19.22,15447,70.0,22.34,241978,23.394,37.74,347822,15.081,Stream 2 - R150
1513.57,6.00,945.00,944.98,4.00,315.00,315.01,990.00,422.34,520.00,422.34,520.0,99.83,0.0,0.00,0.00,0.00,28.66,30.81,76.16,426.00,427.05,428.87,430.46,432.63,436.31,441.03,448.42,454.91,455.77,452.98,450.90,445.92,442.68,,2025-03-05 09:58:00,100,Exp003_R150_#2674_13279,19.22,15673,71.0,22.35,240975,23.297,37.74,357363,15.495,Stream 2 - R150
1817.49,6.00,945.00,945.05,4.00,315.00,315.0,990.00,427.4,520.00,427.4,520.0,99.83,0.0,0.00,0.00,0.00,28.66,31.02,76.21,431.16,432.19,433.91,435.49,437.84,441.52,446.33,453.83,460.38,461.03,458.03,455.90,450.88,447.68,,2025-03-05 10:03:04,100,Exp003_R150_#2674_13281,19.23,15232,70.0,22.35,242137,23.409,37.75,356866,15.473,Stream 2 - R150
2123.11,6.00,945.00,945.01,4.00,315.00,315.0,990.00,432.48,520.00,432.48,520.0,99.83,0.0,0.00,0.00,0.00,28.66,30.97,76.24,436.21,437.12,439.02,440.40,442.89,446.62,451.62,459.18,465.57,466.17,463.02,460.82,455.80,452.64,,2025-03-05 10:08:10,100,Exp003_R150_#2674_13282,19.23,15314,70.0,22.36,242288,23.424,37.75,357691,15.509,Stream 2 - R150
2425.55,6.00,945.00,945.05,4.00,315.00,314.96,990.00,437.53,520.00,437.53,520.0,99.83,0.0,0.00,0.00,0.00,28.66,30.71,76.27,441.26,442.23,443.93,445.15,447.84,451.41,456.71,464.20,470.28,470.97,467.85,465.50,460.61,457.38,,2025-03-05 10:13:12,100,Exp003_R150_#2674_13284,19.23,15651,71.0,22.37,242806,23.474,37.76,357514,15.501,Stream 2 - R150
2729.48,6.00,945.00,945.03,4.00,315.00,315.0,990.00,442.62,520.00,442.62,520.0,99.84,0.0,0.00,0.00,0.00,28.66,30.79,76.29,445.96,446.88,448.91,450.27,452.73,456.59,461.63,468.98,475.53,475.50,472.34,469.86,465.17,461.86,,2025-03-05 10:18:16,100,Exp003_R150_#2674_13286,19.24,15616,71.0,22.39,244007,23.59,37.79,355351,15.408,Stream 2 - R150
3033.54,6.00,945.00,944.93,4.00,315.00,315.01,990.00,447.65,520.00,447.65,520.0,99.83,0.0,0.00,0.00,0.00,28.66,31.14,76.30,451.01,451.98,454.01,455.50,457.79,461.60,466.43,473.71,480.34,480.06,476.78,474.33,469.83,466.57,,2025-03-05 10:23:20,100,Exp003_R150_#2674_13288,19.25,15473,70.0,22.39,244873,23.673,37.82,351041,15.221,Stream 2 - R150
