RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
65.68,6.00,945.00,945.01,4.00,315.00,315.04,990.00,449.92,250.00,449.92,250.0,100.03,0.0,0.00,0.00,0.00,28.66,33.35,76.78,455.06,457.88,458.00,460.00,462.68,466.98,471.65,478.95,485.60,484.32,480.32,477.72,473.40,470.20,,2025-02-16 03:30:32,37,Exp003_R150_#2674_4995,19.24,15498,70.0,22.22,246373,23.818,37.73,356300,15.449,Stream 2 - R150
371.55,6.00,945.00,944.99,4.00,315.00,315.17,990.00,446.85,250.00,446.85,250.0,100.01,0.0,0.00,0.00,0.00,28.67,32.76,76.78,452.92,455.77,455.89,457.83,460.54,464.90,469.52,476.84,483.49,482.20,478.20,475.62,471.35,468.10,,2025-02-16 03:35:38,37,Exp003_R150_#2674_4997,19.24,15545,71.0,22.22,244763,23.663,37.73,360039,15.611,Stream 2 - R150
673.67,6.00,945.00,945.05,4.00,315.00,315.08,990.00,441.66,250.00,441.66,250.0,100.01,0.0,0.00,0.00,0.00,28.67,32.82,76.77,449.06,451.73,451.92,453.94,456.63,460.97,465.58,472.91,479.69,478.55,474.56,471.98,467.62,464.35,,2025-02-16 03:40:40,37,Exp003_R150_#2674_4998,19.24,15575,71.0,22.22,246424,23.823,37.75,351472,15.24,Stream 2 - R150
977.67,6.00,945.00,944.97,4.00,315.00,315.13,990.00,436.59,250.00,436.59,250.0,100.01,0.0,0.00,0.00,0.00,28.67,32.39,76.78,444.36,447.20,447.37,449.32,452.09,456.37,461.14,468.52,475.31,474.25,470.49,467.90,463.49,460.18,,2025-02-16 03:45:44,37,Exp003_R150_#2674_5000,19.24,15570,71.0,22.22,246211,23.803,37.74,355871,15.43,Stream 2 - R150
1281.68,6.00,945.00,945.02,4.00,315.00,315.0,990.00,431.51,250.00,431.51,250.0,100.02,0.0,0.00,0.00,0.00,28.66,33.32,76.78,439.62,442.40,442.60,444.60,447.26,451.58,456.31,463.72,470.64,469.69,466.06,463.58,459.08,455.76,,2025-02-16 03:50:48,37,Exp003_R150_#2674_5002,19.24,15892,71.0,22.22,245966,23.779,37.73,358824,15.558,Stream 2 - R150
1587.53,6.00,945.00,944.99,4.00,315.00,315.16,990.00,426.45,250.00,426.45,250.0,99.99,0.0,0.00,0.00,0.00,28.67,31.98,76.78,434.53,437.32,437.45,439.44,442.28,446.65,451.39,458.78,465.70,464.96,461.42,458.98,454.54,451.11,,2025-02-16 03:55:54,37,Exp003_R150_#2674_5004,19.24,15812,71.0,22.22,243627,23.553,37.71,372234,16.14,Stream 2 - R150
1889.78,6.00,945.00,945.07,4.00,315.00,315.11,990.00,421.38,250.00,421.38,250.0,100.03,0.0,0.00,0.00,0.00,28.67,33.44,76.78,429.44,432.21,432.61,434.49,437.33,441.67,446.34,453.69,460.75,460.12,456.67,454.31,449.97,446.41,,2025-02-16 04:00:56,37,Exp003_R150_#2674_5005,19.24,15604,71.0,22.22,245973,23.78,37.73,364004,15.783,Stream 2 - R150
2193.67,6.00,945.00,945.11,4.00,315.00,315.02,990.00,416.32,250.00,416.32,250.0,100.01,0.0,0.00,0.00,0.00,28.66,32.35,76.78,424.53,427.38,427.62,429.57,432.34,436.70,441.31,448.62,455.78,455.22,452.02,449.74,445.30,441.80,,2025-02-16 04:06:00,37,Exp003_R150_#2674_5007,19.24,15866,71.0,22.21,244974,23.683,37.72,368647,15.984,Stream 2 - R150
2497.7,6.00,945.00,945.07,4.00,315.00,315.06,990.00,411.24,250.00,411.24,250.0,100.01,0.0,0.00,0.00,0.00,28.67,33.07,76.77,419.49,422.33,422.57,424.57,427.32,431.66,436.18,443.45,450.47,450.10,447.11,444.90,440.48,436.93,,2025-02-16 04:11:04,37,Exp003_R150_#2674_5009,19.24,15972,71.0,22.21,244569,23.644,37.74,358851,15.559,Stream 2 - R150
2803.51,6.00,945.00,944.95,4.00,315.00,315.15,990.00,406.18,250.00,406.18,250.0,100.01,0.0,0.00,0.00,0.00,28.67,32.49,76.77,414.49,417.32,417.53,419.48,422.24,426.50,431.00,438.22,445.14,444.95,441.91,439.80,435.54,432.07,,2025-02-16 04:16:10,37,Exp003_R150_#2674_5010,19.24,15554,71.0,22.21,243738,23.564,37.73,363252,15.75,Stream 2 - R150
3105.68,6.00,945.00,945.03,4.00,315.00,315.09,990.00,401.11,250.00,401.11,250.0,100.01,0.0,0.00,0.00,0.00,28.67,32.83,76.78,409.37,412.22,412.43,414.36,417.08,421.28,425.69,432.84,439.67,439.52,436.81,434.79,430.52,427.08,,2025-02-16 04:21:12,37,Exp003_R150_#2674_5012,19.24,16019,71.0,22.19,245107,23.696,37.75,353304,15.319,Stream 2 - R150
3409.69,6.00,945.00,945.02,4.00,315.00,315.09,990.00,396.04,250.00,396.04,250.0,100.03,0.0,0.00,0.00,0.00,28.67,33.55,76.77,404.39,407.26,407.39,409.37,411.96,416.11,420.43,427.38,434.20,434.16,431.47,429.57,425.39,422.02,,2025-02-16 04:26:16,37,Exp003_R150_#2674_5014,19.23,15743,71.0,22.19,245143,23.7,37.77,338437,14.674,Stream 2 - R150
3713.64,6.00,945.00,945.03,4.00,315.00,315.19,990.00,390.98,250.00,390.98,250.0,100.0,0.0,0.00,0.00,0.00,28.68,32.60,76.78,399.24,402.07,402.21,404.10,406.70,410.81,414.89,421.73,428.48,428.57,426.08,424.33,420.22,416.84,,2025-02-16 04:31:20,37,Exp003_R150_#2674_5015,19.24,16192,72.0,22.19,244904,23.676,37.79,336360,14.584,Stream 2 - R150
