RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
161.56,6.00,945.00,944.97,4.00,315.00,315.0,990.00,449.31,250.00,449.31,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.71,75.95,454.52,456.21,457.70,459.29,461.38,465.34,468.81,475.52,480.32,481.51,478.30,476.09,470.71,468.81,,2025-04-03 14:35:28,162,Exp003_R150_#2674_20904,19.23,15236,70.0,21.87,241964,23.392,37.75,337087,14.616,Stream 2 - R150
467.31,6.00,945.00,944.98,4.00,315.00,315.0,990.00,445.13,250.00,445.13,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.67,75.95,451.10,452.76,454.25,455.84,457.80,461.74,465.29,472.01,476.82,478.04,475.00,472.74,467.41,465.43,,2025-04-03 14:40:34,162,Exp003_R150_#2674_20906,19.24,15504,70.0,21.88,241271,23.325,37.76,340595,14.768,Stream 2 - R150
769.62,6.00,945.00,945.06,4.00,315.00,315.0,990.00,440.05,250.00,440.05,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.69,75.95,446.49,448.17,449.73,451.30,453.19,457.17,460.68,467.34,472.30,473.60,470.61,468.48,463.17,461.11,,2025-04-03 14:45:36,162,Exp003_R150_#2674_20908,19.23,15111,70.0,21.87,241642,23.361,37.74,343603,14.898,Stream 2 - R150
1073.61,6.00,945.00,945.0,4.00,315.00,315.0,990.00,434.98,250.00,434.98,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.68,75.95,441.49,443.23,444.79,446.43,448.36,452.28,455.71,462.36,467.42,468.78,466.08,463.94,458.57,456.45,,2025-04-03 14:50:40,162,Exp003_R150_#2674_20909,19.23,15344,70.0,21.86,242607,23.454,37.78,345342,14.974,Stream 2 - R150
1377.62,6.00,945.00,944.98,4.00,315.00,314.99,990.00,429.92,250.00,429.92,250.0,97.64,0.0,0.00,0.00,0.00,28.66,30.68,75.95,436.59,438.25,439.81,441.42,443.37,447.38,450.78,457.43,462.41,463.97,461.45,459.40,453.97,451.84,,2025-04-03 14:55:44,162,Exp003_R150_#2674_20911,19.23,15010,69.0,21.86,241066,23.305,37.79,344836,14.952,Stream 2 - R150
1683.41,6.00,945.00,945.07,4.00,315.00,315.0,990.00,424.84,250.00,424.84,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.69,75.95,431.44,433.21,434.77,436.42,438.32,442.24,445.67,452.34,457.35,458.95,456.58,454.57,449.32,447.05,,2025-04-03 15:00:50,162,Exp003_R150_#2674_20913,19.23,15492,70.0,21.86,241540,23.351,37.77,343086,14.876,Stream 2 - R150
1985.66,6.00,945.00,945.03,4.00,315.00,315.0,990.00,419.78,250.00,419.78,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.68,75.95,426.47,428.18,429.80,431.43,433.27,437.17,440.55,447.18,452.24,453.91,451.63,449.75,444.49,442.24,,2025-04-03 15:05:52,162,Exp003_R150_#2674_20914,19.23,15275,70.0,21.86,241127,23.311,37.79,341761,14.818,Stream 2 - R150
2289.61,6.00,945.00,944.96,4.00,315.00,314.99,990.00,414.71,250.00,414.71,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.68,75.95,421.31,423.03,424.69,426.24,428.14,431.99,435.25,441.79,446.90,448.68,446.57,444.77,439.57,437.31,,2025-04-03 15:10:56,162,Exp003_R150_#2674_20916,19.23,15216,70.0,21.86,241755,23.372,37.77,337117,14.617,Stream 2 - R150
2595.7,6.00,945.00,944.98,4.00,315.00,315.0,990.00,409.64,250.00,409.64,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.63,75.95,416.21,418.05,419.57,421.22,423.01,426.76,430.09,436.53,441.51,443.42,441.42,439.67,434.38,432.22,,2025-04-03 15:16:02,162,Exp003_R150_#2674_20918,19.22,15652,71.0,21.85,243193,23.511,37.77,331796,14.386,Stream 2 - R150
2899.2,6.00,945.00,944.97,4.00,315.00,314.98,990.00,404.58,250.00,404.58,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.70,75.95,411.06,412.86,414.47,416.02,417.85,421.58,424.75,431.11,436.24,438.09,436.17,434.56,429.45,427.31,,2025-04-03 15:21:06,162,Exp003_R150_#2674_20919,19.23,15797,71.0,21.85,242343,23.429,37.78,327147,14.185,Stream 2 - R150
3201.57,6.00,945.00,945.01,4.00,315.00,315.0,990.00,399.51,250.00,399.51,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.70,75.95,406.09,407.86,409.38,410.86,412.74,416.37,419.40,425.64,430.71,432.66,430.92,429.46,424.36,422.23,,2025-04-03 15:26:08,162,Exp003_R150_#2674_20921,19.23,15418,70.0,21.85,243858,23.575,37.79,319365,13.847,Stream 2 - R150
3505.49,6.00,945.00,945.0,4.00,315.00,314.98,990.00,394.44,250.00,394.44,250.0,97.66,0.0,0.00,0.00,0.00,28.66,30.72,75.95,401.08,402.77,404.27,405.83,407.54,411.17,414.21,420.28,425.04,427.17,425.64,424.22,419.16,417.02,,2025-04-03 15:31:12,162,Exp003_R150_#2674_20923,19.24,15459,70.0,21.86,242983,23.491,37.83,308354,13.37,Stream 2 - R150
3809.68,6.00,945.00,944.98,4.00,315.00,315.0,990.00,389.38,250.00,389.38,250.0,97.66,0.0,0.00,0.00,0.00,28.66,30.68,75.96,396.06,397.67,399.15,400.64,402.36,405.97,408.69,414.67,419.44,421.58,420.13,418.80,413.91,411.87,,2025-04-03 15:36:16,162,Exp003_R150_#2674_20924,19.24,15859,71.0,21.87,244504,23.638,37.82,303703,13.168,Stream 2 - R150
4115.42,6.00,945.00,944.97,4.00,315.00,315.0,990.00,384.31,250.00,384.31,250.0,97.66,0.0,0.00,0.00,0.00,28.66,30.73,75.95,390.78,392.47,393.96,395.51,397.16,400.54,403.33,409.12,413.71,415.85,414.56,413.36,408.48,406.55,,2025-04-03 15:41:22,162,Exp003_R150_#2674_20926,19.24,15896,71.0,21.85,244109,23.6,37.9,290916,12.614,Stream 2 - R150
4417.67,6.00,945.00,945.0,4.00,315.00,314.99,990.00,379.24,250.00,379.24,250.0,97.66,0.0,0.00,0.00,0.00,28.66,30.72,75.95,385.71,387.40,388.83,390.35,391.94,395.36,397.77,403.39,408.13,410.20,409.00,407.90,403.09,401.31,,2025-04-03 15:46:24,162,Exp003_R150_#2674_20928,19.24,16198,72.0,21.86,245189,23.704,37.92,278622,12.081,Stream 2 - R150
4721.59,6.00,945.00,945.01,4.00,315.00,314.99,990.00,374.18,250.00,374.18,250.0,97.65,0.0,0.00,0.00,0.00,28.66,30.70,75.95,380.60,382.30,383.62,385.12,386.64,389.87,392.38,397.79,402.18,404.47,403.39,402.38,397.67,396.02,,2025-04-03 15:51:28,162,Exp003_R150_#2674_20929,19.24,15878,71.0,21.86,246459,23.827,37.94,272744,11.826,Stream 2 - R150
5025.59,6.00,945.00,945.13,4.00,315.00,315.0,990.00,369.11,250.00,369.11,250.0,97.64,0.0,0.00,0.00,0.00,28.66,30.73,75.93,375.45,377.08,378.39,379.92,381.39,384.54,386.87,392.11,396.17,398.62,397.72,396.80,392.03,390.58,,2025-04-03 15:56:32,162,Exp003_R150_#2674_20931,19.25,16085,72.0,21.86,246094,23.791,37.96,258090,11.191,Stream 2 - R150
