RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
179.25,6.00,945.00,942.86,4.00,315.00,314.4,990.00,450.25,450.00,450.25,450.0,99.96,0.0,0.00,0.00,0.00,28.61,33.71,77.78,454.03,455.55,455.92,457.49,459.97,462.91,468.20,475.00,480.60,481.15,477.23,474.57,470.37,467.17,,2025-04-17 12:59:21,197,Exp003_R150_#2674_26367,18.48,14714,69.0,22.2,226622,21.909,37.66,344627,14.943,Stream 2 - R150
481.53,6.00,945.00,944.81,4.00,315.00,315.05,990.00,450.01,450.00,450.01,450.0,99.91,0.0,0.00,0.00,0.00,28.66,31.06,77.76,455.56,456.90,457.36,458.98,461.35,464.30,469.53,476.28,481.74,482.26,478.43,475.79,471.50,468.33,,2025-04-17 13:04:23,197,Exp003_R150_#2674_26370,18.48,14672,69.0,22.19,224272,21.682,37.66,345434,14.978,Stream 2 - R150
785.48,6.00,945.00,944.95,4.00,315.00,314.99,990.00,450.01,450.00,450.01,450.0,99.87,0.0,0.00,0.00,0.00,28.66,30.87,77.74,456.08,457.36,457.78,459.42,461.85,464.83,469.86,476.64,482.06,482.46,478.66,476.01,471.70,468.57,,2025-04-17 13:09:27,197,Exp003_R150_#2674_26372,18.48,14582,69.0,22.18,223103,21.569,37.65,345763,14.992,Stream 2 - R150
1089.51,6.00,945.00,944.94,4.00,315.00,314.95,990.00,450.0,450.00,450.0,450.0,99.93,0.0,0.00,0.00,0.00,28.66,30.78,77.78,456.21,457.47,457.89,459.53,461.97,464.87,470.00,476.79,482.15,482.70,478.87,476.20,471.93,468.82,,2025-04-17 13:14:31,197,Exp003_R150_#2674_26374,18.47,14547,68.0,22.17,222298,21.491,37.65,345332,14.973,Stream 2 - R150
1395.23,6.00,945.00,945.2,4.00,315.00,315.12,990.00,450.0,450.00,450.0,450.0,99.89,0.0,0.00,0.00,0.00,28.67,31.11,77.76,456.17,457.47,457.94,459.60,462.08,465.01,470.07,476.82,482.11,482.58,478.76,476.17,471.93,468.90,,2025-04-17 13:19:37,197,Exp003_R150_#2674_26377,18.47,14996,69.0,22.16,222095,21.471,37.65,344892,14.954,Stream 2 - R150
1697.5,6.00,945.00,945.22,4.00,315.00,306.14,990.00,450.0,450.00,450.0,450.0,99.79,0.0,0.00,0.00,16.08,28.00,24.52,76.85,455.87,456.97,457.49,458.93,461.11,463.61,468.09,474.03,478.38,479.53,476.06,473.78,469.80,466.98,,2025-04-17 13:24:39,197,Exp003_R150_#2674_26379,18.42,19434,78.0,22.16,157980,15.273,37.63,344924,14.956,Stream 2 - R150
2001.5,6.00,945.00,944.98,4.00,315.00,314.94,990.00,450.0,450.00,450.0,450.0,100.07,0.0,0.00,0.00,0.00,28.66,28.48,77.88,455.67,456.75,457.65,459.14,461.61,464.49,469.76,476.47,481.43,482.40,478.53,475.91,471.65,468.56,,2025-04-17 13:29:43,197,Exp003_R150_#2674_26382,18.46,14744,69.0,22.14,222048,21.467,37.65,344210,14.925,Stream 2 - R150
2305.5,6.00,945.00,945.03,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,100.12,0.0,0.00,0.00,0.00,28.66,30.92,77.93,455.75,457.05,457.72,459.26,461.78,464.68,469.76,476.53,481.50,482.58,478.68,476.07,471.76,468.68,,2025-04-17 13:34:47,197,Exp003_R150_#2674_26384,18.46,15128,70.0,22.13,221714,21.434,37.64,345759,14.992,Stream 2 - R150
2611.23,6.00,945.00,944.96,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,100.12,0.0,0.00,0.00,0.00,28.66,30.90,77.93,455.77,457.20,457.76,459.31,461.85,464.71,469.87,476.67,481.54,482.69,478.75,476.10,471.83,468.68,,2025-04-17 13:39:53,197,Exp003_R150_#2674_26386,18.47,15035,69.0,22.14,221900,21.452,37.63,344026,14.917,Stream 2 - R150
2913.48,6.00,945.00,944.98,4.00,315.00,315.0,990.00,450.0,450.00,450.0,450.0,100.11,0.0,0.00,0.00,0.00,28.66,30.92,77.93,455.72,457.15,457.74,459.30,461.87,464.77,469.83,476.61,481.50,482.67,478.70,476.07,471.89,468.73,,2025-04-17 13:44:55,197,Exp003_R150_#2674_26388,18.47,14903,69.0,22.13,221862,21.449,37.61,343238,14.882,Stream 2 - R150
3217.53,6.00,945.00,944.98,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,100.09,0.0,0.00,0.00,0.00,28.66,30.93,77.92,455.67,457.12,457.69,459.24,461.83,464.72,469.82,476.58,481.49,482.67,478.78,476.15,471.90,468.77,,2025-04-17 13:49:59,197,Exp003_R150_#2674_26391,18.46,15195,70.0,22.11,221523,21.416,37.59,345100,14.963,Stream 2 - R150
3521.55,6.00,945.00,945.05,4.00,315.00,314.98,990.00,450.0,450.00,450.0,450.0,100.08,0.0,0.00,0.00,0.00,28.66,30.93,77.91,455.71,457.06,457.67,459.24,461.81,464.75,469.74,476.54,481.47,482.57,478.71,476.08,471.88,468.73,,2025-04-17 13:55:03,197,Exp003_R150_#2674_26393,18.46,15141,70.0,22.11,221792,21.442,37.64,343677,14.902,Stream 2 - R150
3827.21,6.00,945.00,945.03,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,100.06,0.0,0.00,0.00,0.00,28.66,30.92,77.90,455.63,457.00,457.63,459.22,461.77,464.68,469.81,476.56,481.54,482.62,478.71,476.08,471.88,468.74,,2025-04-17 14:00:09,197,Exp003_R150_#2674_26396,18.46,14961,69.0,22.09,221676,21.431,37.63,345050,14.961,Stream 2 - R150
4129.55,6.00,945.00,945.01,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,100.03,0.0,0.00,0.00,0.00,28.66,30.95,77.88,455.68,457.03,457.63,459.19,461.73,464.62,469.77,476.55,481.56,482.63,478.64,476.02,471.75,468.61,,2025-04-17 14:05:11,197,Exp003_R150_#2674_26398,18.47,15140,70.0,22.1,221293,21.394,37.63,345152,14.965,Stream 2 - R150
4433.53,6.00,945.00,945.0,4.00,315.00,315.0,990.00,450.0,450.00,450.0,450.0,100.01,0.0,0.00,0.00,0.00,28.66,30.91,77.86,455.68,457.03,457.63,459.20,461.79,464.78,469.78,476.58,481.34,482.59,478.66,476.07,471.78,468.66,,2025-04-17 14:10:15,197,Exp003_R150_#2674_26400,18.47,14929,69.0,22.09,221197,21.384,37.62,345295,14.972,Stream 2 - R150
4737.53,6.00,945.00,945.02,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,99.99,0.0,0.00,0.00,0.00,28.66,30.95,77.85,455.59,456.99,457.62,459.20,461.75,464.62,469.72,476.50,481.31,482.54,478.69,476.09,471.85,468.73,,2025-04-17 14:15:19,197,Exp003_R150_#2674_26403,18.47,14870,69.0,22.08,221156,21.381,37.62,345580,14.984,Stream 2 - R150
5043.26,6.00,945.00,944.98,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,99.96,0.0,0.00,0.00,0.00,28.66,30.96,77.83,455.57,456.95,457.61,459.24,461.70,464.60,469.80,476.57,481.24,482.51,478.60,475.98,471.83,468.70,,2025-04-17 14:20:25,197,Exp003_R150_#2674_26405,18.47,14836,69.0,22.08,221197,21.385,37.62,345876,14.997,Stream 2 - R150
5345.51,6.00,945.00,944.98,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,99.94,0.0,0.00,0.00,0.00,28.66,30.94,77.81,455.54,456.92,457.50,459.14,461.58,464.48,469.69,476.42,481.27,482.44,478.48,475.91,471.68,468.55,,2025-04-17 14:25:27,197,Exp003_R150_#2674_26407,18.47,14793,69.0,22.07,221145,21.379,37.61,344483,14.936,Stream 2 - R150
5649.51,6.00,945.00,945.02,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,99.91,0.0,0.00,0.00,0.00,28.66,30.93,77.79,455.51,456.88,457.38,459.02,461.49,464.47,469.58,476.30,481.24,482.35,478.48,475.92,471.63,468.44,,2025-04-17 14:30:31,197,Exp003_R150_#2674_26410,18.47,14796,69.0,22.06,221220,21.387,37.61,343289,14.885,Stream 2 - R150
5953.5,6.00,945.00,945.02,4.00,315.00,314.99,990.00,450.0,450.00,450.0,450.0,99.88,0.0,0.00,0.00,0.00,28.66,30.95,77.77,455.44,456.76,457.44,459.05,461.48,464.49,469.62,476.35,481.24,482.32,478.47,475.88,471.66,468.48,,2025-04-17 14:35:35,197,Exp003_R150_#2674_26412,18.47,14732,69.0,22.05,221073,21.373,37.6,344918,14.955,Stream 2 - R150
6259.25,6.00,945.00,945.03,4.00,315.00,315.0,990.00,450.0,450.00,450.0,450.0,99.84,0.0,0.00,0.00,0.00,28.66,30.93,77.75,455.47,456.85,457.37,458.98,461.39,464.38,469.55,476.28,481.19,482.34,478.43,475.85,471.59,468.44,,2025-04-17 14:40:41,197,Exp003_R150_#2674_26414,18.46,15241,70.0,22.04,221053,21.371,37.6,343995,14.915,Stream 2 - R150
6561.5,6.00,945.00,944.24,4.00,315.00,320.65,990.00,450.0,450.00,450.0,450.0,99.96,0.0,0.00,0.00,1.22,29.08,31.85,77.83,455.88,457.40,458.03,459.55,461.77,464.86,469.83,476.56,483.05,482.58,478.58,475.98,471.72,468.50,,2025-04-17 14:45:43,197,Exp003_R150_#2674_26417,18.47,14711,69.0,22.04,224904,21.743,37.65,343624,14.899,Stream 2 - R150
6865.51,6.00,945.00,944.98,4.00,315.00,314.98,990.00,449.99,450.00,449.99,450.0,99.87,0.0,0.00,0.00,0.00,28.66,31.31,77.76,455.92,457.31,457.99,459.47,461.77,464.80,469.91,476.63,482.83,482.64,478.54,475.85,471.69,468.44,,2025-04-17 14:50:47,197,Exp003_R150_#2674_26419,18.47,14835,69.0,22.03,223605,21.617,37.66,342921,14.869,Stream 2 - R150
7169.51,6.00,945.00,944.59,4.00,315.00,314.9,990.00,450.0,450.00,450.0,450.0,99.95,0.0,0.00,0.00,0.00,28.65,31.38,77.81,455.98,457.37,458.04,459.54,461.86,464.93,470.00,476.70,482.42,482.40,478.50,475.87,471.67,468.42,,2025-04-17 14:55:51,197,Exp003_R150_#2674_26421,18.47,14893,69.0,22.03,220884,21.354,37.66,343419,14.89,Stream 2 - R150
7475.21,6.00,945.00,945.01,4.00,315.00,315.03,990.00,450.0,450.00,450.0,450.0,99.93,0.0,0.00,0.00,0.00,28.66,30.77,77.81,455.96,457.39,458.02,459.43,461.98,464.88,469.91,476.63,482.51,482.50,478.46,475.82,471.76,468.55,,2025-04-17 15:00:57,197,Exp003_R150_#2674_26424,18.47,14912,69.0,22.02,221126,21.378,37.67,344633,14.943,Stream 2 - R150
7777.5,6.00,945.00,944.31,4.00,315.00,314.73,990.00,449.99,450.00,449.99,450.0,99.96,0.0,0.00,0.20,0.00,28.64,30.61,77.81,455.91,457.33,458.03,459.42,461.98,464.90,469.90,476.58,482.69,482.54,478.59,475.91,471.72,468.47,,2025-04-17 15:05:59,197,Exp003_R150_#2674_26426,18.47,14937,69.0,22.01,219836,21.253,37.68,344722,14.947,Stream 2 - R150
