RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
193.65,6.00,945.00,945.01,4.00,315.00,314.83,990.00,399.07,250.00,399.07,250.0,99.99,0.0,0.00,0.00,0.00,28.65,32.30,76.33,405.04,405.50,407.40,408.48,411.37,414.82,419.61,426.40,431.88,433.71,431.11,429.14,427.80,421.39,,2025-02-27 08:18:00,76,Exp003_R150_#2674_10368,19.21,15745,71.0,21.93,216291,20.91,37.76,343442,14.891,Stream 2 - R150
497.6,6.00,945.00,945.01,4.00,315.00,314.69,990.00,394.65,250.00,394.65,250.0,100.01,0.0,0.00,0.00,0.00,28.64,32.29,76.33,402.10,402.57,404.30,405.38,408.20,411.68,416.42,423.10,428.45,430.22,427.73,425.80,424.54,418.13,,2025-02-27 08:23:04,76,Exp003_R150_#2674_10369,19.22,16525,73.0,21.94,223298,21.588,37.76,338073,14.659,Stream 2 - R150
801.7,6.00,945.00,945.05,4.00,315.00,314.62,990.00,389.6,250.00,389.6,250.0,100.0,0.0,0.00,0.00,0.00,28.63,32.59,76.32,397.83,398.36,399.96,401.09,403.93,407.30,411.82,418.38,423.70,425.55,423.29,421.42,420.25,413.78,,2025-02-27 08:28:08,76,Exp003_R150_#2674_10371,19.21,16324,72.0,21.93,218050,21.08,37.79,331601,14.378,Stream 2 - R150
1108.25,6.00,945.00,944.96,4.00,315.00,314.77,990.00,384.52,250.00,384.52,250.0,100.01,0.0,0.00,0.00,0.00,28.64,32.96,76.32,393.13,393.55,395.27,396.27,398.98,402.37,406.72,413.13,418.43,420.24,418.09,416.35,415.19,408.95,,2025-02-27 08:33:15,76,Exp003_R150_#2674_10373,19.21,16024,71.0,21.93,218521,21.126,37.8,315312,13.672,Stream 2 - R150
1409.62,6.00,945.00,945.05,4.00,315.00,314.76,990.00,379.45,250.00,379.45,250.0,100.0,0.0,0.00,0.00,0.00,28.64,32.36,76.32,388.15,388.65,390.29,391.30,393.88,397.20,401.53,407.72,412.84,414.80,412.68,410.97,410.06,403.78,,2025-02-27 08:38:16,76,Exp003_R150_#2674_10374,19.21,15989,71.0,21.93,219203,21.192,37.82,314708,13.645,Stream 2 - R150
1713.68,6.00,945.00,944.95,4.00,315.00,314.68,990.00,374.38,250.00,374.38,250.0,100.01,0.0,0.00,0.00,0.00,28.64,32.70,76.32,383.09,383.57,385.14,386.13,388.76,391.98,396.06,402.09,407.14,409.06,407.13,405.61,404.63,398.52,,2025-02-27 08:43:20,76,Exp003_R150_#2674_10376,19.21,16180,72.0,21.93,221019,21.367,37.84,293665,12.733,Stream 2 - R150
2017.6,6.00,945.00,945.03,4.00,315.00,314.81,990.00,369.32,250.00,369.32,250.0,100.0,0.0,0.00,0.00,0.00,28.65,32.79,76.32,377.96,378.46,380.03,381.04,383.48,386.65,390.57,396.37,401.21,403.20,401.44,400.04,399.22,393.17,,2025-02-27 08:48:24,76,Exp003_R150_#2674_10378,19.23,17170,74.0,21.95,226896,21.935,37.87,285580,12.383,Stream 2 - R150
2323.48,6.00,945.00,944.91,4.00,315.00,314.96,990.00,364.25,250.00,364.25,250.0,100.0,0.0,0.00,0.00,0.00,28.66,32.72,76.32,372.83,373.22,374.77,375.67,378.21,381.25,385.03,390.65,395.33,397.38,395.70,394.42,393.56,387.77,,2025-02-27 08:53:30,76,Exp003_R150_#2674_10379,19.22,16401,72.0,21.93,222510,21.511,37.88,277974,12.053,Stream 2 - R150
2625.72,6.00,945.00,944.92,4.00,315.00,314.76,990.00,359.18,250.00,359.18,250.0,100.01,0.0,0.00,0.00,0.00,28.64,33.31,76.32,367.63,368.11,369.59,370.47,372.77,375.71,379.38,384.79,389.24,391.35,389.84,388.67,387.94,382.29,,2025-02-27 08:58:32,76,Exp003_R150_#2674_10381,19.22,16907,73.0,21.93,224190,21.674,37.92,265768,11.523,Stream 2 - R150
2929.72,6.00,945.00,945.12,4.00,315.00,314.78,990.00,354.12,250.00,354.12,250.0,100.0,0.0,0.00,0.00,0.00,28.65,32.38,76.32,362.47,362.89,364.23,365.11,367.45,370.26,373.69,378.84,383.18,385.30,383.95,382.90,382.22,376.72,,2025-02-27 09:03:36,76,Exp003_R150_#2674_10383,19.22,16586,73.0,21.94,223837,21.64,37.95,249813,10.832,Stream 2 - R150
