RelativeTime,H2 Node,H2 Set-Point,H2 Actual Flow,N2 Node,N2 Set-Point,N2 Actual Flow,T Reactor (sliding TC),T Heater 1,SP Heater 1,,,Pressure setpoint,N2 poisoning set-point,N2 poisoning Actual flow,H2 Uncontrolled flow,N2 Uncontrolled flow,Inlet calc. flowrate,Outlet meas.flowrate,Pressure reading,T14,T13,T12,T11,T10,T9,T8,T7,T6,T5,T4,T3,T2,T1,,Date,Stage,File,RT (sec),Area,H2,RT (sec)       _1,Area           _2,N2,RT (sec)       _3,Area           _4,NH3,Sample name
73.57,6.00,945.00,944.86,4.00,112.60,133.43,990.00,251.05,250.00,251.05,250.0,100.02,202.4,181.87,0.00,0.00,28.68,33.33,76.34,257.19,257.27,257.44,257.46,257.71,258.28,258.64,258.92,258.57,259.47,259.12,259.83,258.72,259.28,,2025-03-01 15:46:48,86,Exp003_R150_#2674_11476,19.25,19246,78.0,22.04,247264,23.905,38.69,2653,0.115,Stream 2 - R150
377.64,6.00,945.00,944.88,4.00,112.60,113.01,990.00,249.47,250.00,249.47,250.0,100.01,202.4,202.38,0.00,0.00,28.69,30.50,76.33,253.26,253.36,253.44,253.51,253.75,254.25,254.51,254.85,254.54,255.45,255.10,255.79,254.83,255.32,,2025-03-01 15:51:52,86,Exp003_R150_#2674_11478,19.25,18908,77.0,22.04,243173,23.509,38.72,1962,0.085,Stream 2 - R150
683.4,6.00,945.00,945.0,4.00,112.60,112.87,990.00,249.99,250.00,249.99,250.0,100.0,202.4,202.39,0.00,0.00,28.68,31.96,76.34,251.36,251.46,251.62,251.62,251.85,252.34,252.70,253.04,252.76,253.68,253.47,254.18,253.10,253.65,,2025-03-01 15:56:58,86,Exp003_R150_#2674_11480,19.26,19585,78.0,22.05,243900,23.579,38.73,1792,0.078,Stream 2 - R150
985.56,6.00,945.00,944.95,4.00,112.60,112.88,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.39,0.00,0.00,28.68,32.78,76.34,250.29,250.33,250.54,250.55,250.89,251.43,251.66,252.06,251.80,252.82,252.52,253.22,252.13,252.67,,2025-03-01 16:02:00,86,Exp003_R150_#2674_11481,19.26,19598,78.0,22.05,243841,23.574,38.73,1709,0.074,Stream 2 - R150
1289.64,6.00,945.00,945.04,4.00,112.60,112.87,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.68,32.08,76.34,249.81,249.89,250.06,250.05,250.34,250.89,251.23,251.59,251.29,252.27,251.99,252.72,251.63,252.19,,2025-03-01 16:07:04,86,Exp003_R150_#2674_11483,19.26,19584,78.0,22.05,244236,23.612,38.76,1610,0.07,Stream 2 - R150
1593.61,6.00,945.00,945.02,4.00,112.60,112.82,990.00,250.0,250.00,250.0,250.0,100.02,202.4,202.40,0.00,0.00,28.68,32.18,76.34,249.59,249.64,249.75,249.81,250.11,250.58,250.78,251.24,250.94,251.97,251.76,252.44,251.35,251.88,,2025-03-01 16:12:08,86,Exp003_R150_#2674_11485,19.26,19256,78.0,22.06,245758,23.759,38.71,1428,0.062,Stream 2 - R150
1899.39,6.00,945.00,945.03,4.00,112.60,113.05,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.70,32.46,76.34,249.60,249.66,249.61,249.64,250.06,250.53,250.76,251.18,250.84,251.81,251.68,252.41,251.21,251.80,,2025-03-01 16:17:14,86,Exp003_R150_#2674_11487,19.25,19310,78.0,22.05,244181,23.607,38.7,1525,0.066,Stream 2 - R150
2201.62,6.00,945.00,945.09,4.00,112.60,113.03,990.00,250.0,250.00,250.0,250.0,100.0,202.4,202.40,0.00,0.00,28.69,32.69,76.34,249.56,249.64,249.61,249.65,249.97,250.42,250.66,251.09,250.77,251.75,251.54,252.25,251.12,251.67,,2025-03-01 16:22:16,86,Exp003_R150_#2674_11488,19.25,18717,77.0,22.06,243758,23.566,38.7,1468,0.064,Stream 2 - R150
2505.62,6.00,945.00,944.86,4.00,112.60,112.99,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.39,0.00,0.00,28.69,32.44,76.34,249.56,249.60,249.69,249.69,249.93,250.42,250.73,251.14,250.81,251.76,251.50,252.23,251.11,251.69,,2025-03-01 16:27:20,86,Exp003_R150_#2674_11490,19.25,18787,77.0,22.06,243656,23.556,38.71,1449,0.063,Stream 2 - R150
2809.62,6.00,945.00,945.01,4.00,112.60,113.25,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.71,32.10,76.34,249.54,249.58,249.70,249.73,249.90,250.40,250.60,251.02,250.72,251.67,251.58,252.32,251.16,251.69,,2025-03-01 16:32:24,86,Exp003_R150_#2674_11492,19.26,19525,78.0,22.07,245190,23.704,38.74,1346,0.058,Stream 2 - R150
3115.39,6.00,945.00,945.0,4.00,112.60,113.02,990.00,250.0,250.00,250.0,250.0,100.0,202.4,202.39,0.00,0.00,28.69,32.19,76.34,249.63,249.66,249.65,249.66,250.00,250.46,250.69,251.08,250.78,251.72,251.49,252.23,251.19,251.71,,2025-03-01 16:37:30,86,Exp003_R150_#2674_11493,19.26,19464,78.0,22.07,246016,23.784,38.74,1306,0.057,Stream 2 - R150
3417.58,6.00,945.00,945.02,4.00,112.60,113.1,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.70,32.71,76.34,249.62,249.63,249.72,249.76,250.00,250.50,250.77,251.17,250.79,251.73,251.48,252.23,251.11,251.68,,2025-03-01 16:42:32,86,Exp003_R150_#2674_11495,19.25,18821,77.0,22.07,245302,23.715,38.73,1323,0.057,Stream 2 - R150
3721.57,6.00,945.00,944.97,4.00,112.60,113.06,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.70,32.39,76.34,249.56,249.59,249.71,249.75,249.87,250.37,250.72,251.10,250.79,251.74,251.50,252.25,251.11,251.67,,2025-03-01 16:47:36,86,Exp003_R150_#2674_11497,19.26,18789,77.0,22.09,246151,23.797,38.74,1310,0.057,Stream 2 - R150
4025.59,6.00,945.00,944.99,4.00,112.60,112.98,990.00,250.0,250.00,250.0,250.0,100.0,202.4,202.40,0.00,0.00,28.69,31.91,76.35,249.65,249.65,249.86,249.84,250.04,250.48,250.70,251.07,250.73,251.69,251.54,252.27,251.10,251.64,,2025-03-01 16:52:40,86,Exp003_R150_#2674_11498,19.25,18773,77.0,22.08,244503,23.638,38.74,1336,0.058,Stream 2 - R150
4331.46,6.00,945.00,945.05,4.00,112.60,113.01,990.00,250.0,250.00,250.0,250.0,100.0,202.4,202.40,0.00,0.00,28.69,32.23,76.34,249.65,249.67,249.77,249.76,250.06,250.54,250.68,251.06,250.71,251.71,251.46,252.20,251.08,251.65,,2025-03-01 16:57:46,86,Exp003_R150_#2674_11500,19.25,18906,77.0,22.08,244683,23.655,38.77,1320,0.057,Stream 2 - R150
4633.57,6.00,945.00,944.9,4.00,112.60,112.99,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.69,32.30,76.35,249.62,249.61,249.74,249.74,249.98,250.48,250.80,251.16,250.77,251.71,251.43,252.17,251.09,251.65,,2025-03-01 17:02:48,86,Exp003_R150_#2674_11502,19.26,19533,78.0,22.09,245479,23.732,38.76,1278,0.055,Stream 2 - R150
4937.61,6.00,945.00,945.14,4.00,112.60,113.09,990.00,250.0,250.00,250.0,250.0,100.0,202.4,202.40,0.00,0.00,28.70,32.27,76.35,249.63,249.63,249.80,249.74,250.01,250.47,250.73,251.12,250.80,251.77,251.50,252.22,251.12,251.67,,2025-03-01 17:07:52,86,Exp003_R150_#2674_11503,19.26,19472,78.0,22.09,246682,23.848,38.78,1201,0.052,Stream 2 - R150
5241.61,6.00,945.00,944.95,4.00,112.60,112.96,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.69,32.25,76.35,249.59,249.60,249.80,249.79,250.07,250.56,250.73,251.13,250.84,251.74,251.51,252.25,251.12,251.67,,2025-03-01 17:12:56,86,Exp003_R150_#2674_11505,19.26,19269,78.0,22.1,247012,23.88,38.78,1207,0.052,Stream 2 - R150
5547.45,6.00,945.00,945.03,4.00,112.60,112.89,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.68,32.37,76.35,249.70,249.70,249.84,249.78,250.08,250.55,250.74,251.10,250.78,251.69,251.49,252.20,251.09,251.68,,2025-03-01 17:18:02,86,Exp003_R150_#2674_11507,19.26,18841,77.0,22.11,246256,23.807,38.73,1262,0.055,Stream 2 - R150
5849.59,6.00,945.00,944.94,4.00,112.60,112.84,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.68,32.33,76.35,249.73,249.77,249.78,249.78,250.12,250.59,250.71,251.07,250.77,251.72,251.56,252.23,251.13,251.68,,2025-03-01 17:23:04,86,Exp003_R150_#2674_11508,19.25,19471,78.0,22.09,246025,23.785,38.73,1181,0.051,Stream 2 - R150
6153.57,6.00,945.00,945.02,4.00,112.60,112.95,990.00,250.0,250.00,250.0,250.0,100.02,202.4,202.40,0.00,0.00,28.69,31.89,76.36,249.68,249.70,249.77,249.75,249.99,250.46,250.73,251.09,250.73,251.70,251.49,252.19,251.12,251.65,,2025-03-01 17:28:08,86,Exp003_R150_#2674_11510,19.26,19056,77.0,22.11,245566,23.74,38.75,1233,0.053,Stream 2 - R150
6457.64,6.00,945.00,945.03,4.00,112.60,113.06,990.00,250.0,250.00,250.0,250.0,100.02,202.4,202.41,0.00,0.00,28.70,32.96,76.36,249.73,249.72,249.82,249.82,250.00,250.50,250.70,251.09,250.76,251.68,251.53,252.21,251.05,251.62,,2025-03-01 17:33:12,86,Exp003_R150_#2674_11512,19.26,19512,78.0,22.11,246511,23.832,38.75,1186,0.051,Stream 2 - R150
6763.41,6.00,945.00,944.97,4.00,112.60,113.08,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.70,32.11,76.36,249.63,249.65,249.81,249.84,250.06,250.51,250.78,251.13,250.73,251.72,251.50,252.18,251.09,251.65,,2025-03-01 17:38:18,86,Exp003_R150_#2674_11514,19.26,19371,78.0,22.12,246894,23.869,38.77,1183,0.051,Stream 2 - R150
7065.63,6.00,945.00,945.01,4.00,112.60,113.03,990.00,250.0,250.00,250.0,250.0,100.01,202.4,202.40,0.00,0.00,28.69,32.11,76.36,249.67,249.71,249.90,249.83,250.05,250.52,250.74,251.08,250.76,251.70,251.50,252.17,251.08,251.65,,2025-03-01 17:43:20,86,Exp003_R150_#2674_11515,19.25,18948,77.0,22.11,246137,23.796,38.75,1213,0.053,Stream 2 - R150
